datetime,CNQ,CNSW,GG,NNSW,SA,SNSW,SNW,SQ,TAS,VIC
1/2/25 12:00,982.76,373.7,1055.77,-83.61,952.19,643.88,3816.75,1778.35,973.4,2833.71
1/2/25 13:00,1017.23,422.86,1056.19,-47.5,1125.55,711.93,4097.66,1866.11,972.66,3162.51
1/2/25 14:00,1115.5,483.67,1059.72,30.04,1417.32,808.65,4510.9,2242.01,1000.25,3641.04
1/2/25 15:00,1247.19,565.33,1069.04,133.08,1757.46,937.79,5066.24,2731.1,1029.92,4286.2
1/2/25 16:00,1405.17,690.25,1081.05,287.18,2165.38,1106.9,5598.86,3407.85,1099.16,5130.33
1/2/25 17:00,1578.54,790.34,1098.25,453.7,2459.34,1262.75,6086.67,4093.64,1162.09,5883.45
1/2/25 18:00,1675.2,847.04,1106.4,549.54,2734.64,1358.76,6244.98,4436.54,1190.04,6399.44
1/2/25 19:00,1721.08,860.64,1109.67,581.7,2847.58,1367.15,6265.8,4552.77,1210.27,6250.51
1/2/25 20:00,1696.69,843.17,1101.87,560.72,2838.81,1318.76,6132.64,4459.16,1218.41,6007.44
1/2/25 21:00,1647.48,793.98,1094.16,531.54,2683.6,1226.73,6004.05,4422,1210.92,5557.19
1/2/25 22:00,1607.41,739.44,1097.23,494.94,2487.14,1135.66,5788.14,4193.36,1189.7,5206.13
1/2/25 23:00,1539.71,692.52,1102.12,458.01,2355.82,1043.89,5439.29,4084.24,1148.17,5275.7
2/2/25 0:00,1472.43,666.55,1100.25,430.22,2171.33,975.69,5160.04,3808.08,1122.38,4810.88
2/2/25 1:00,1403.55,656.79,1097.1,387.9,1957.43,933.56,4831.04,3563.01,1103.1,4487.53
2/2/25 2:00,1373.05,645.59,1089.66,359.89,1850.02,899.77,4653.68,3465.2,1088.56,4312.67
2/2/25 3:00,1355.31,640.64,1089.42,354.68,1797.91,879.57,4610.02,3414.99,1087.04,4225.33
2/2/25 4:00,1347.94,641.36,1091.65,366.32,1772.03,871.35,4652.25,3409.08,1093.91,4205.44
2/2/25 5:00,1351.37,635.23,1089.08,384.48,1760.81,866.09,4714.14,3418.87,1101.02,4250.9
2/2/25 6:00,1299.4,596.61,1085.58,365.35,1720.4,793.59,4650.32,3328.92,1110.24,4182.87
2/2/25 7:00,1188.96,541.24,1079.74,301.49,1590.07,717.79,4485.64,3079.25,1120.56,3751.09
2/2/25 8:00,1063.6,489.51,1069.73,216.06,1399.03,684.2,4320.82,2586.92,1103.11,3275.05
2/2/25 9:00,1009.74,426.71,1061.55,102.66,1257.88,659.38,4001.23,2308.45,1047.3,2944.85
2/2/25 10:00,1018.05,385.09,1053.52,-4.41,1186.51,644.8,3676.36,2198.68,1011.85,2863.47
2/2/25 11:00,973.04,369.32,1049.73,-60.24,1150.08,651.91,3557.01,1939.86,995.56,2994.73
2/2/25 12:00,949.08,387.95,1046.88,-80.64,1153.28,684.9,3584.8,1756.64,987.49,3296.75
2/2/25 13:00,953.7,424.23,1049.24,-53.69,1280.08,749.11,3811.45,1754.69,989.88,3766.65
2/2/25 14:00,1040.54,490.92,1056.17,26.05,1482.45,854.32,4253.32,2131.6,1002.64,4322.21
2/2/25 15:00,1139.38,581.02,1066.31,129.96,1788.23,977.33,4803.71,2702.6,1029.63,5173.92
2/2/25 16:00,1264.93,701.88,1080.21,297.06,2163.95,1161.62,5429.78,3420.2,1103.96,6051.24
2/2/25 17:00,1459.84,818.71,1096.86,477.48,2595.25,1335.37,6042.07,4236.43,1167.11,6927.55
2/2/25 18:00,1576.92,875.86,1105.56,573.71,2847.61,1427.38,6267.69,4639.67,1216.25,7485.98
2/2/25 19:00,1614.06,899.63,1110.1,606.93,2885.32,1437.86,6403.64,4732.22,1242.04,7509.71
2/2/25 20:00,1601.96,862.42,1107.03,572.01,2837.85,1353.37,6186.98,4658.73,1256.14,7249.14
2/2/25 21:00,1549.87,805.41,1101.44,531.48,2643.11,1228.63,5922.39,4553.98,1210.94,6577.24
2/2/25 22:00,1503.41,752.28,1105.21,495.76,2389.62,1116.49,5658.38,4269.95,1156.6,5940.92
2/2/25 23:00,1437.21,707.66,1107.13,464.97,2304.56,1027.54,5349.5,4095.8,1115.53,5869.69
3/2/25 0:00,1390.25,693.31,1103.3,439.64,2240.5,972.11,5126.67,3830.56,1087.79,5323.46
3/2/25 1:00,1331.96,681.51,1098.1,394.1,2115.27,939.99,4808.25,3591.84,1081.02,4984.95
3/2/25 2:00,1301.84,676.43,1094.77,370,2033.34,914.56,4655.29,3490.14,1068.12,4806.59
3/2/25 3:00,1287.97,666.42,1094.01,369.65,1987.19,899.34,4692.74,3443.07,1061.79,4766.49
3/2/25 4:00,1300.57,670.28,1096.5,396.35,1979.44,926.56,4963.02,3510.73,1083.32,4942.46
3/2/25 5:00,1328.68,681.15,1098.69,453.71,2063.91,999.64,5616.25,3728.84,1148.85,5499.43
3/2/25 6:00,1354,702.45,1094.9,404.47,2206.71,986.58,5802.93,4005.03,1218.05,6068.68
3/2/25 7:00,1318.99,640.01,1075.52,306.2,2248,900.44,5594.17,3869.3,1259.49,6079.1
3/2/25 8:00,1177.68,564.26,1065.23,220.2,2106.21,817.72,5265.88,3370.49,1261.39,6145.94
3/2/25 9:00,1046.86,487.14,1057.48,123.99,1856.86,756.19,4874.44,2987.2,1250.56,5972.03
3/2/25 10:00,972.87,415.3,1051.49,47.46,1390.73,742.38,4597.97,2781.43,1230.52,5984.4
3/2/25 11:00,1025.56,342.79,1051.63,0.69,931.19,750.89,4590.72,2889.82,1225.34,6057.62
3/2/25 12:00,1113.42,373.33,1058.8,3.01,795.11,815.62,4742.54,3203.84,1208.97,5954.28
3/2/25 13:00,1191.78,414.86,1061.6,26.23,825.25,889.53,4981.07,3454.1,1181.93,5818.9
3/2/25 14:00,1172.59,519.67,1066.54,101.44,899.31,1049.42,5447.62,3523.71,1190.7,6008.89
3/2/25 15:00,1192.8,640.76,1073.75,218.44,967.82,1225.94,6087.16,3662.92,1231.8,6146.72
3/2/25 16:00,1316.4,773.44,1082.11,362.39,1246.57,1383.7,6625.44,4111.59,1265.3,6024.51
3/2/25 17:00,1440.08,875.16,1094.15,510.44,1514.24,1456.7,6836.48,4708.2,1275.18,5791.41
3/2/25 18:00,1547.69,921.87,1104.02,585.82,1782.48,1471.1,6864.91,4937.37,1289.36,5674.5
3/2/25 19:00,1604.14,931.57,1107.1,610.69,1928.31,1460.73,6858.1,4984.91,1300.12,5575.57
3/2/25 20:00,1577.3,889.89,1103.26,582.63,1950.21,1370.13,6552.58,4848.6,1290.5,5414.21
3/2/25 21:00,1524.7,844.71,1101.88,563.23,1845.5,1249.03,6224.92,4695.25,1236.62,5003.83
3/2/25 22:00,1490.09,810.07,1100.89,552.44,1733.03,1158.35,5855.22,4322.78,1143.4,4780.52
3/2/25 23:00,1458.15,782.32,1106.61,538.25,1795.83,1081.61,5559.09,4114.59,1092.51,5016.01
4/2/25 0:00,1409,732.48,1104.08,499.6,1760.85,1030.87,5289.77,3846.06,1081.96,4647.09
4/2/25 1:00,1327.15,710.63,1096.65,432.19,1600.49,979.05,4909.3,3603.26,1078.31,4379.78
4/2/25 2:00,1304.53,691.68,1097.53,388.02,1523.85,947.55,4768.45,3524.81,1074.68,4233.16
4/2/25 3:00,1280.29,677.4,1094.38,380.61,1484.79,928.2,4795.65,3510.36,1087.6,4226.74
4/2/25 4:00,1286.77,675.19,1096.48,404.57,1504.1,944.24,5064.5,3585.53,1125.11,4432.91
4/2/25 5:00,1307.31,692.3,1095.9,463.98,1593.54,1026.05,5691.77,3784.88,1208.29,4938.76
4/2/25 6:00,1255.42,658.17,1092.65,441.8,1695.72,1018.98,6073.84,3874.06,1279.35,5268.59
4/2/25 7:00,1173.48,607.41,1070.16,375.38,1503.83,928.7,6043.82,3608.11,1245.13,4697.1
4/2/25 8:00,1075.69,569.67,1060.18,336.75,1026.73,837.43,5932.69,3220.38,1178.62,4001.75
4/2/25 9:00,1008.88,562.7,1051.6,333.35,559.22,814.01,5971.6,2936.41,1129.69,3407.1
4/2/25 10:00,871.83,569.09,1040.92,321.81,227.81,807.09,5765.7,2538.32,1093.71,2965.07
4/2/25 11:00,825.67,558.37,1038.11,309.49,16.53,790.41,5530.03,2314.42,1079.18,2598.03
4/2/25 12:00,812.95,565.72,1034.38,322.96,-54.98,808.65,5412.78,2211.13,1056.87,2415.95
4/2/25 13:00,827.24,608.38,1040.77,363.89,5.99,854.79,5474.2,2327.54,1057.53,2393.55
4/2/25 14:00,922.8,630.18,1048.49,404.71,146.26,895.68,5534,2761.09,1076.96,2609.58
4/2/25 15:00,1071.88,678.57,1060.53,468.16,395.46,989.16,5735.02,3323.49,1112.13,3192.2
4/2/25 16:00,1278.77,735.59,1074.57,544.43,788.43,1095.95,6015.58,4113.53,1180.13,3918.96
4/2/25 17:00,1460.07,784.3,1092.08,610.05,1215.8,1139.16,6074.49,4814.38,1235.45,4580.78
4/2/25 18:00,1573.27,791.58,1100.11,622.55,1667.54,1137.69,6103.02,5056.04,1262.22,5179.68
4/2/25 19:00,1654.83,799.45,1105.5,633.93,1893.2,1128.75,6137.51,5124.12,1275.13,5372.12
4/2/25 20:00,1609.87,776.92,1100.81,612.76,1956.28,1079.55,5904.45,4947.05,1292.09,5348.51
4/2/25 21:00,1576.32,769.6,1106.69,583.54,1866.07,1016.82,5711.45,4799.84,1234.4,4989.35
4/2/25 22:00,1543.71,742.75,1100.46,565.51,1748.19,983.09,5515.77,4402.64,1179.67,4719.98
4/2/25 23:00,1503.34,720.93,1100.98,539.57,1787.06,932.57,5318.03,4165.02,1128.39,4956.6
5/2/25 0:00,1420.82,674.14,1099.88,501.07,1738.02,884.43,5085.85,3873.66,1113.89,4574.27
5/2/25 1:00,1334.33,649.16,1096.11,435.22,1595.51,846.06,4743.11,3658.21,1103.05,4313.38
5/2/25 2:00,1307.92,622.04,1093.97,388,1530.42,810.6,4557.43,3574.32,1097.99,4171.72
5/2/25 3:00,1305.08,614.66,1093,377.77,1515.2,793.03,4578.28,3558.8,1109.5,4170.42
5/2/25 4:00,1300.84,635.19,1096.72,406.58,1544.8,825.34,4865.25,3605.32,1145.83,4354.35
5/2/25 5:00,1328.65,658.52,1098.62,466.8,1638.06,906.88,5481.85,3823.96,1236.45,4866.86
5/2/25 6:00,1295.47,681.69,1092.28,460.12,1756.85,919.84,5796.85,3950.08,1332.85,5198.2
5/2/25 7:00,1220.2,649.81,1072.32,408.13,1595.94,839.43,5599.9,3716.12,1271.99,4573.52
5/2/25 8:00,1115.24,611.66,1059.79,390.48,1170.42,760.5,5472.29,3279.92,1189.82,3816.9
5/2/25 9:00,1043.38,573.39,1051.7,350.07,781.83,711.26,5291.4,3053.26,1133.76,3157.84
5/2/25 10:00,981.33,479.05,1046.36,295.16,480.93,677.82,5084.4,2859.7,1103.9,2749.78
5/2/25 11:00,962.38,435.03,1048.54,243.38,314.88,623.94,4868.48,2798.41,1077.04,2545.36
5/2/25 12:00,1007.88,433.43,1051.8,233.14,276.77,622.24,4808.26,2935.8,1057.27,2610.72
5/2/25 13:00,1048.35,455.83,1053.91,248.26,376.74,646.55,4836.66,3076.87,1056.84,2837.16
5/2/25 14:00,1208.98,486.25,1062.55,282.12,547.69,698.31,4959.52,3649.64,1071.1,3251.44
5/2/25 15:00,1365.4,532.04,1075.21,326.65,865.51,778.2,5199.34,4206.17,1082.34,3977.57
5/2/25 16:00,1496.63,588.5,1087.7,399.65,1259.33,881.63,5507.89,4663.76,1127.54,4736.44
5/2/25 17:00,1554.14,675.47,1094.1,486.1,1683.4,976.44,5694.28,4978.08,1190.93,5344.35
5/2/25 18:00,1598.6,720.83,1101.95,540.29,2097.47,1047.75,5933.09,5002.46,1242.6,5807.37
5/2/25 19:00,1640.89,769.49,1109.54,571.06,2243.46,1098.77,6128.73,4944.36,1283.01,5836.85
5/2/25 20:00,1616.04,746.65,1102.84,549.46,2229.34,1066.86,5913,4818.88,1298.59,5686.3
5/2/25 21:00,1579.51,750.56,1100.56,549.15,2062.91,1008.39,5717.24,4687.96,1242.87,5228.17
5/2/25 22:00,1534.94,748.11,1096.76,549.28,1871.98,975.17,5541.62,4312.31,1188.75,4932.95
5/2/25 23:00,1488.41,735.69,1100.32,530.06,1867.05,930.88,5341.46,4101.84,1150.2,5151.47
6/2/25 0:00,1434.15,686.77,1099.58,492.81,1777.31,888.2,5109.58,3818.43,1126.88,4712.36
6/2/25 1:00,1352.07,655.76,1094.6,423.54,1611.78,843.36,4731.06,3606.59,1121.39,4458.51
6/2/25 2:00,1327.44,646.18,1098.34,374.42,1553.9,810.62,4555.62,3540.82,1118.41,4312.63
6/2/25 3:00,1318.4,637.39,1099.15,365.74,1536.32,798.14,4599.77,3540.78,1122.44,4288.43
6/2/25 4:00,1316.49,649.95,1096.31,393.36,1546.58,825.85,4882.33,3602.96,1148.58,4473.88
6/2/25 5:00,1337.89,666.14,1095.68,458.77,1632.58,912.41,5502.45,3815.22,1232.12,4989.49
6/2/25 6:00,1339.2,634.58,1090.82,455.93,1760.21,919,5886.18,3989.68,1331,5343.75
6/2/25 7:00,1308.6,586.32,1071.63,408.96,1616.25,840.64,5785.45,3866.76,1287.11,4920.89
6/2/25 8:00,1204.53,531.51,1067.03,353.36,1241.95,737.83,5487.44,3427.96,1216.76,4278.49
6/2/25 9:00,1153.82,487.59,1059.24,309.91,898.23,686.76,5339.04,3148.86,1122.93,3723.5
6/2/25 10:00,1097.37,454.66,1055.94,266.56,632.47,674.96,5165.89,3051.77,1093.17,3362.44
6/2/25 11:00,1155.24,447.18,1060.31,235.98,459.38,673.71,5017.71,3204.77,1077.19,3334.92
6/2/25 12:00,1207.09,439.88,1064.96,210.46,474.25,682.41,4848.01,3369.5,1037.51,3573.74
6/2/25 13:00,1201.28,424.88,1064.49,193.55,533.24,684.99,4693,3362.15,1023.02,4037.43
6/2/25 14:00,1281.26,425.8,1066.96,170.17,650.28,705.2,4555.14,3620.5,1039.42,4621.22
6/2/25 15:00,1369.27,474.33,1075.8,201.08,929.4,782.21,4715.78,3955.26,1071.16,5432.72
6/2/25 16:00,1441.29,559.13,1082.92,305.33,1308.52,910.21,5183.1,4350.86,1124.35,6195.68
6/2/25 17:00,1504.1,661.38,1087.99,450.99,1728.66,1043.9,5633.24,4759.9,1190.5,6872.64
6/2/25 18:00,1585.98,731.79,1098.99,538.45,2147.97,1141.22,5928.95,4953.69,1228.49,7313.72
6/2/25 19:00,1635.9,778.29,1103.69,572.26,2298.11,1170.34,6175.17,4984.68,1254.09,7283.47
6/2/25 20:00,1608.78,777,1100.85,557.36,2261,1117.31,5945.62,4862.15,1258.81,6926.01
6/2/25 21:00,1557.32,772.4,1101.03,550.37,2121.27,1046.84,5720.6,4654.79,1206.71,6170.8
6/2/25 22:00,1513.48,751.66,1098.65,547.5,1962.05,1000.69,5517.35,4275.38,1162.09,5621.88
6/2/25 23:00,1478.17,732.92,1105.9,532.59,1961.44,944.48,5310.07,4097.91,1126.84,5624.5
7/2/25 0:00,1434.97,689.73,1103.29,499.9,1884.91,902.47,5078.86,3834.29,1102.33,5098.49
7/2/25 1:00,1350.17,667.04,1101.6,426.31,1733.9,862.12,4712.16,3601.38,1093.9,4792.84
7/2/25 2:00,1331.56,642.78,1098.4,375.62,1662.35,832.65,4514.57,3516.01,1085.1,4627.46
7/2/25 3:00,1331.06,627.17,1099.98,364.34,1646.47,819.81,4546.01,3497.82,1091.33,4586.38
7/2/25 4:00,1343.2,648.99,1102.55,389.06,1657.66,847.73,4818.4,3568.68,1121.14,4782.93
7/2/25 5:00,1370.05,666.39,1101.64,452.5,1741.5,915,5420.32,3784.15,1191.38,5270.15
7/2/25 6:00,1390.72,604.12,1097.39,409.73,1822.28,894.88,5614.39,4013.03,1287.7,5718.1
7/2/25 7:00,1377.15,500.43,1079.79,296.08,1686.05,771.95,5192.21,4031.85,1265.7,5573.86
7/2/25 8:00,1281.51,430.34,1072.72,207.34,1305.51,700.67,4800.43,3648.84,1193.78,5135.04
7/2/25 9:00,1181.76,341.4,1064.37,104.41,947.42,597.87,4391.97,3294.25,1149.77,4582.15
7/2/25 10:00,1121.14,291.93,1062.43,19.27,692.56,558.36,4067.1,3071.94,1149.4,4404.79
7/2/25 11:00,1139.19,269.54,1061.59,-46.8,573.6,547.32,3847.37,3039.32,1122.85,4414.06
7/2/25 12:00,1140.85,279.63,1062.47,-69.63,602.52,573.11,3816.35,3099.86,1078.87,4642.01
7/2/25 13:00,1145.09,311.92,1063.49,-45.96,737.82,639.77,3978.33,3095.29,1103.42,4810.86
7/2/25 14:00,1242.52,379.21,1069.09,15.11,905.62,732.43,4357.09,3424.3,1123.65,5296.46
7/2/25 15:00,1326,464.44,1071.78,109.76,1210.6,876.91,4987.97,3741.51,1147.17,5854.22
7/2/25 16:00,1421.34,575.19,1080.77,261.52,1607.7,1029.91,5502.6,4104.1,1204.41,6268.32
7/2/25 17:00,1499.16,697.85,1087,426.11,2024.73,1163.61,5856.03,4573.1,1211.4,6583.44
7/2/25 18:00,1560.47,778.8,1092.39,537.36,2416.24,1258.07,6098.73,4759.67,1213.81,6571.36
7/2/25 19:00,1604.44,808.01,1102.93,581.68,2550.33,1278.12,6247.85,4841.66,1231.74,6366.33
7/2/25 20:00,1578.53,786.6,1099.54,566.85,2507.37,1207.58,6031.74,4744.9,1221.2,6036.76
7/2/25 21:00,1547.73,777.76,1103.65,557.94,2350.1,1134.37,5858.89,4623.14,1171.92,5519.33
7/2/25 22:00,1532.91,755.93,1103.79,553.67,2143.42,1077.46,5685.7,4303.75,1163.77,5206.12
7/2/25 23:00,1499.8,731.63,1101.21,531.99,2089.48,1003.31,5425.2,4100.39,1123.29,5324.07
8/2/25 0:00,1450.48,673.04,1100.16,489.71,1953.96,940.16,5148.74,3821.02,1094.25,4850.93
8/2/25 1:00,1373.37,632.42,1097.5,419.06,1785.46,887.23,4755.12,3634.78,1086.28,4573.39
8/2/25 2:00,1345.32,611.32,1101.8,366.16,1716.54,846.97,4504.12,3541.62,1078.99,4403.53
8/2/25 3:00,1326.72,601.31,1101.76,352.36,1672.37,829.97,4471.82,3498.57,1076.3,4357.78
8/2/25 4:00,1320.64,595.38,1096.96,361.89,1667.73,827.11,4537.73,3513.2,1081.93,4403.69
8/2/25 5:00,1334.38,600.95,1096.58,396.49,1706.1,842.84,4735.25,3577.01,1109.25,4555.1
8/2/25 6:00,1266,564.61,1090.48,378.63,1753.98,779.1,4671.3,3423.91,1130.74,4595.45
8/2/25 7:00,1160.1,493.39,1082.09,290.04,1651.53,685.83,4475.54,3072.92,1138.47,4243.86
8/2/25 8:00,1083.34,417.43,1074.95,168.27,1445.64,611.38,4167.16,2802.74,1105.17,3794.19
8/2/25 9:00,994.45,352.59,1067.96,53.72,1282.97,561.95,3788.41,2464.04,1069.69,3369.52
8/2/25 10:00,934.71,316.38,1067.16,-30.42,1741.72,558.02,3508.48,2223.98,1035.3,3210.07
8/2/25 11:00,925.23,296.87,1067.06,-87.98,2111.35,556.57,3368.51,2139.23,1003.24,3303.85
8/2/25 12:00,944.43,323.63,1067.61,-101.22,1767.37,594.21,3417.79,2220.65,985.67,3621.05
8/2/25 13:00,970.8,360.04,1066.63,-76.42,1854.38,653.74,3653.25,2340.75,979.92,4082.34
8/2/25 14:00,1048.99,422.56,1073.63,1.99,2074.83,758.03,4108.48,2659.84,1002.66,4713.74
8/2/25 15:00,1148.69,506.29,1079.96,106.12,2048.37,881.28,4682.94,3085.95,1057.74,5502.83
8/2/25 16:00,1298.25,635.34,1090.83,266.38,2227.02,1051.74,5258.69,3738.03,1124.03,6268.63
8/2/25 17:00,1462.38,756.25,1102.02,440.5,2572.04,1220.81,5804.35,4326.14,1155,7007.21
8/2/25 18:00,1568.57,819.12,1106.87,542.1,2768.69,1327.44,6051.29,4631.73,1179.46,7434.6
8/2/25 19:00,1608.65,825.63,1111.71,574.4,2730.29,1336.11,6155.39,4695.6,1190.86,7372.84
8/2/25 20:00,1584.61,786.22,1109.99,552.06,2625.66,1268,5993.09,4594.97,1215.78,7079.21
8/2/25 21:00,1553.26,734.87,1105.88,521.2,2467.76,1174.83,5854.04,4530.85,1175.56,6479.45
8/2/25 22:00,1531.83,690.34,1105.52,487.22,2281.27,1089.5,5654.43,4261.69,1144.81,5963.87
8/2/25 23:00,1489.18,649.63,1106.93,453.91,2243.69,1008.1,5356.88,4111.84,1112.58,5875.21
9/2/25 0:00,1448.08,624.02,1106.89,425.43,2115.28,944.65,5093.21,3854.3,1095.61,5250.47
9/2/25 1:00,1379.76,614.73,1101.52,379.15,1912.33,900.96,4747.52,3637.96,1088.29,5011.01
9/2/25 2:00,1361.84,603.99,1098.31,351.56,1831.88,872.59,4542.11,3546.92,1081.98,4864.1
9/2/25 3:00,1353.79,591.28,1099.22,345.32,1789.66,853.45,4483.17,3502.26,1083.03,4791.99
9/2/25 4:00,1352.11,588.12,1096.17,356.11,1753.67,849.7,4531.24,3511.25,1088.49,4804.12
9/2/25 5:00,1359.85,593.7,1099.95,384.68,1744.52,857.53,4611.65,3540.14,1090.94,4897.48
9/2/25 6:00,1300.49,558.16,1096.32,364.51,1704.38,781.32,4499.29,3429.59,1108.05,4954.25
9/2/25 7:00,1249.77,496.99,1084.46,291.1,1451.55,690.46,4290.9,3276.11,1145.1,4952.96
9/2/25 8:00,1217.1,416.29,1085.55,171.56,1007.96,617.35,3975.04,3203.34,1171.28,4718.68
9/2/25 9:00,1203.99,360.11,1082.77,57.83,545.58,580.28,3632.74,3179.73,1167.94,4441.69
9/2/25 10:00,1217.47,318.84,1081,-34.06,146.08,568.64,3382.9,3188.97,1159.93,4566.83
9/2/25 11:00,1246.25,326.33,1085.87,-67.48,83.35,586.56,3374.69,3288.6,1139.78,4329.8
9/2/25 12:00,1288.96,345.48,1088.86,-74.76,156.41,619.74,3539.65,3463.14,1088.88,3676.84
9/2/25 13:00,1336.23,387.13,1091.5,-51.98,164.72,678.49,3855.06,3619.84,1088.44,3426.91
9/2/25 14:00,1331.93,455.42,1094.86,21.11,111.04,778.3,4378.05,3720.85,1093.72,3521.36
9/2/25 15:00,1337.62,539.65,1097.36,127.78,208.88,904.96,5009.32,3737.67,1094,3861.3
9/2/25 16:00,1392.3,666.94,1103.12,293.75,601.92,1089.42,5674.32,3963.7,1056.42,4346.85
9/2/25 17:00,1523.67,802.4,1112.43,480.97,1093.54,1276.13,6320.07,4497.05,1079.16,4932.46
9/2/25 18:00,1600.94,878.37,1117.71,573.67,1562.88,1378.51,6536.69,4804.72,1127.51,5295.49
9/2/25 19:00,1625.36,890.17,1122.97,593.98,1774.37,1370.04,6584.93,4818.95,1179.23,5308.27
9/2/25 20:00,1583.76,833.74,1117.61,559.57,1817.07,1272.38,6331.85,4706.23,1203.26,5169.78
9/2/25 21:00,1543.42,777.42,1111.97,523.13,1758.47,1149.6,5992.72,4618.46,1157.13,4852.31
9/2/25 22:00,1518.28,732.08,1112.87,490.67,1687.74,1052.72,5641,4333.64,1095.78,4640.17
9/2/25 23:00,1479.11,703.28,1111.91,461.95,1762.44,974.31,5293.9,4167.05,1068.58,4851.37
10/2/25 0:00,1428.08,681.39,1104.91,438.8,1750.64,927.46,5087.9,3889.93,1059.03,4510.3
10/2/25 1:00,1359.98,665.76,1103.64,395.86,1589.8,890.23,4789.23,3699.79,1059.07,4301.13
10/2/25 2:00,1327.34,657.6,1100.97,370.09,1527.19,869.61,4659.14,3600.14,1060.81,4204.9
10/2/25 3:00,1312.47,647.86,1101.73,367.44,1511.81,857.3,4684.02,3572.49,1064.2,4196.31
10/2/25 4:00,1317.09,663.98,1100.19,398.47,1526.52,886.87,4985.85,3642.58,1074.37,4377.89
10/2/25 5:00,1371.16,677.07,1101.74,464.56,1615.79,966.15,5655.03,3886.16,1114.68,4872.14
10/2/25 6:00,1401.17,656.99,1099.53,466.55,1737.24,976.72,6140.69,4214.39,1170.83,5275.25
10/2/25 7:00,1447.47,646.76,1086.41,434.65,1577.74,900.77,6129.65,4393.94,1169.39,4726.58
10/2/25 8:00,1422.91,608.74,1080.19,396.18,1112.93,816.26,5901.26,4266.69,1124.92,3948.47
10/2/25 9:00,1415.33,569.95,1077.41,346.31,671.33,762.3,5599.39,4164.28,1077.76,3197.59
10/2/25 10:00,1340.55,536.12,1075.68,277.56,338.81,721.88,5207.91,4029.85,1029.04,2726
10/2/25 11:00,1265.33,513.4,1073.53,215.32,187.04,699.18,4911.6,3679.7,991.57,2489.59
10/2/25 12:00,1180.54,509.75,1065.22,177.11,115.13,716.37,4686.56,3334.36,999.12,2420.21
10/2/25 13:00,1139.87,523.39,1060.84,188.67,200.93,774.34,4723.62,3103.25,997.21,2557
10/2/25 14:00,1156.1,594.17,1063.46,249.1,424.13,893.1,5064.73,3217.95,1016.96,2882.97
10/2/25 15:00,1230.89,690.12,1068.61,339.75,738.95,1030.84,5536.8,3562.53,1039.99,3504.55
10/2/25 16:00,1387.61,810,1079.62,455.48,1178.96,1170.11,5966.65,4215.91,1132.53,4168.25
10/2/25 17:00,1533.67,913.22,1092.52,585.95,1647.94,1260.23,6222.39,4823.89,1198.66,4790.76
10/2/25 18:00,1664.26,944.64,1105.57,641.5,2079.14,1268.68,6349.28,5160.21,1220.17,5357.09
10/2/25 19:00,1736.46,935.97,1113.55,656.5,2219.35,1239.35,6407.71,5181.13,1237.35,5519.07
10/2/25 20:00,1687.78,873.77,1106.54,613.64,2198.51,1156.47,6137.48,5020.01,1218.58,5425.35
10/2/25 21:00,1630.77,844.96,1110.22,583.66,2073.47,1067.55,5903.48,4859.58,1172.03,5025.43
10/2/25 22:00,1590.12,799.75,1107.17,565.12,1904.94,1010.69,5661.32,4465.52,1117.56,4824.53
10/2/25 23:00,1548.38,776.33,1109.95,543.36,1873.16,950.35,5397.72,4221.75,1121.93,5065.27
11/2/25 0:00,1485.71,736.19,1108.45,506.07,1795.61,904.12,5167.86,3924.9,1116.86,4674.26
11/2/25 1:00,1385.11,713.67,1099.4,441.11,1677.14,868.06,4818.67,3695.46,1100.69,4409.7
11/2/25 2:00,1342.18,692.46,1098.26,397.02,1598.94,837.73,4662.81,3609.17,1092.67,4284.75
11/2/25 3:00,1333.03,680.5,1096.38,387.97,1583.16,826.89,4700.91,3597.16,1096.61,4259.96
11/2/25 4:00,1349.92,692.99,1095.1,413.47,1590.05,860.96,4969.21,3658.36,1113.4,4467.59
11/2/25 5:00,1372.83,711.55,1097.03,471.04,1689.69,943.28,5584.96,3868.76,1210.02,4979.22
11/2/25 6:00,1360.46,690.26,1091.57,474.34,1852.5,974.17,6059.08,4005.73,1297.57,5354.96
11/2/25 7:00,1294.56,668.15,1074.08,434.57,1769.28,917.85,6028.19,3847.33,1251.24,4930.31
11/2/25 8:00,1193.07,641.63,1062.05,401.5,1464.11,852.09,5854.62,3409.26,1178.59,4319.67
11/2/25 9:00,1163.49,582.02,1058.99,337.01,1189.91,778.79,5564.35,3273.9,1117.97,3673.7
11/2/25 10:00,1070.3,550.51,1052.6,258.54,1012.15,735.87,5174.31,2924.05,1071.09,3134.75
11/2/25 11:00,1003.53,528.82,1047.93,193.24,994.52,707.66,4891.11,2624.52,1011.39,2825.27
11/2/25 12:00,979.27,540.74,1044.81,179.41,1085.54,738.89,4825.83,2481.76,990.16,2888.97
11/2/25 13:00,982.74,557,1044.88,187.15,1264.97,789.06,4826.77,2501.57,987.68,3210.88
11/2/25 14:00,1054.36,605.21,1051.9,235.98,1506.31,885.55,5070.59,2867.69,1033.76,3685.4
11/2/25 15:00,1168.93,695.89,1061.13,342.4,1847.31,1040.56,5562.29,3369.78,1075.98,4339.5
11/2/25 16:00,1374.78,776.87,1080.78,453.12,2256.59,1173.07,5982.52,4159.2,1156.46,5045.68
