Index,SQ,CNSW,TAS,GG,SNW,NNSW,SNSW,CNQ,VIC,SA
22/04/2035 20:00,5473.52,803.7,1419.4,1137.56,6730.22,665.19,1135.53,1986.14,7127.15,2111.87
22/04/2035 21:00,5439.17,754.75,1369,1120.54,6413.79,614.21,1066.83,1917.17,6701.95,2042.09
22/04/2035 22:00,4878.32,696.23,1269.85,1123.85,5887.76,529.92,992.85,1879.24,6042.97,1851.4
22/04/2035 23:00,4581.69,658.06,1195.83,1124.58,5616.78,495.05,894.69,1811.28,5998.47,1845.21
23/07/2035 0:00,5403.13,909.06,1206.68,1105.72,7245.06,671.42,1290.18,1639.17,7897.28,2342.66
23/07/2035 1:00,5456.63,929.16,1204.9,1112.92,7317.47,722.68,1344.01,1628.6,8021.67,2294.97
23/07/2035 2:00,5439.26,929.36,1216.89,1111.93,6977.58,670.32,1332.56,1612.86,7885.54,2158.73
23/07/2035 3:00,5407.5,923.42,1213.72,1112.33,6719.69,606.11,1311.2,1637.98,7880.42,2120.95
23/07/2035 4:00,5430.04,914.69,1218.14,1113.2,6770.67,596.78,1312.87,1639.93,7871.67,2120.1
23/07/2035 5:00,5658.24,961.83,1239.33,1114.89,7336.43,651.11,1399.49,1633.67,7997.1,2124.95
23/07/2035 6:00,6409.91,1031.39,1338.72,1119.54,8681.95,783.54,1600.1,1720.7,8970.64,2254.19
23/07/2035 7:00,6726.43,950.32,1477,1110.03,9091.87,767.29,1601.48,1697.91,9989.89,2601.34
23/07/2035 8:00,6303.14,735.2,1510.93,1103.7,7882.82,558.18,1310.9,1633.48,9664.1,2732.85
23/07/2035 9:00,5985.15,460.07,1501.71,1096.12,6636.2,378.68,918.42,1608.8,8714.32,2765.91
23/07/2035 10:00,5612.47,256.62,1510.65,1087.85,5957.38,255.39,686.58,1528.2,8336.38,2584.64
23/07/2035 11:00,5667.97,244.51,1512.37,1088.79,5872.95,239.12,690.69,1519.79,8191.06,2089.39
23/07/2035 12:00,6180.51,378.87,1468.6,1097.93,5825.09,249.67,874.51,1623.42,8886.49,2275.6
23/07/2035 13:00,6244.91,326.22,1430.69,1101.69,5760.69,220.68,791.71,1624.65,9132.08,2588.81
23/07/2035 14:00,6389.58,348.26,1435.61,1106.05,5950.54,251.63,804.97,1670.12,8861.68,2673.41
23/07/2035 15:00,6456.87,571.22,1408.29,1104.2,6651.08,391.37,1084.16,1692.16,8855.17,2605.96
23/07/2035 16:00,6892.65,856.67,1463.07,1113.75,8211.52,664.12,1476.21,1748.57,9418.13,2656.89
23/07/2035 17:00,7480.77,1121.02,1544.08,1131.58,10029.29,940.71,1783.88,1821.62,10675.72,2926.26
23/07/2035 18:00,7542.66,1199.97,1555.67,1137.76,10687.59,1019.71,1866.24,1894.25,11180.8,3217.49
23/07/2035 19:00,7712.87,1201.25,1566.41,1136.92,10878.66,1005.27,1861.39,1927.8,11177.46,3278.64
23/07/2035 20:00,7698.4,1204.37,1533.67,1130.32,10657.89,993.31,1815.11,1933.86,10877.91,3238.72
23/07/2035 21:00,7288.47,1169.62,1459.22,1117.84,9981.54,928.95,1707.59,1879.66,10221.59,3121.57
23/07/2035 22:00,6493.45,1149.99,1343.66,1109.42,8991.14,871.58,1609.93,1779.88,9227.19,2818
23/07/2035 23:00,5866.67,1123.42,1247.09,1100.04,8386.32,876.97,1500.41,1707.97,8500.57,2580.79
24/07/2035 0:00,5394.57,1105.69,1222.78,1105.44,8005.13,884.68,1422.15,1596.44,7704.62,2374.64
24/07/2035 1:00,5078.9,1059.78,1203.82,1109.1,7667.5,889.23,1406.16,1456.47,7051.9,2176.01
24/07/2035 2:00,4924.97,1017.54,1200.35,1101.17,7204.96,790.58,1377.67,1418.78,6906.19,2015.98
24/07/2035 3:00,4849.27,972.97,1193.38,1098.4,6876.65,675.75,1326.48,1406.66,6885.95,1922.66
24/07/2035 4:00,4915.3,947.73,1222.19,1102.14,6911.79,635.3,1308.43,1413.17,6905.63,1887.5
24/07/2035 5:00,5266.65,985.28,1243,1105.55,7448.47,686.37,1372.93,1455.86,6970.73,1904.04
24/07/2035 6:00,6001.5,1062.8,1363.41,1106.79,8812.71,831.04,1581.08,1563.48,7719.38,2069.09
24/07/2035 7:00,5926.86,955.13,1535.73,1099.74,9036.94,780.03,1537.55,1472.56,8643.25,2444.08
24/07/2035 8:00,4804.32,633.64,1493.92,1075.9,7637.85,492.11,1140.83,1229.18,8450.72,2223.6
24/07/2035 9:00,3523.91,364.02,1372.82,1048.47,6364.15,293.49,754.39,882.04,8502.64,2019.77
24/07/2035 10:00,2306.63,209.88,1296.12,1026.49,5791.52,192.48,594.93,580.05,8334.05,1765.99
24/07/2035 11:00,1734.93,198.38,1208.24,1017.48,5691.21,165,588.19,434.57,8131.72,1559.01
24/07/2035 12:00,1697.4,285.87,1137.5,1020.86,5638.05,157.57,702.59,452.51,7933.99,1764.02
24/07/2035 13:00,1718.7,329.87,1126.65,1026.42,5718.92,190.67,735.5,442.96,7912.11,1782.59
24/07/2035 14:00,2057.86,510.47,1132.48,1035.25,6533.67,339.8,927.65,521.74,8160.1,1535.74
24/07/2035 15:00,2964.22,686.73,1174.24,1048.22,7350.84,474.03,1101.73,779.9,8071.21,1536.08
24/07/2035 16:00,4678.94,919.32,1315.14,1076.95,8466.73,669.46,1368.13,1233.26,8399.45,1571.56
24/07/2035 17:00,6284.99,1146.73,1500.76,1115.65,10052.95,938.1,1685.69,1633.9,9271.87,2236
24/07/2035 18:00,6802.42,1210.79,1545.65,1134.88,10684.8,1044.88,1800.94,1744.51,9578.21,2781.06
24/07/2035 19:00,7075.48,1205.85,1563.96,1134.23,10901.57,1045.15,1811.22,1799.37,9612.56,2906.56
24/07/2035 20:00,7141.24,1193.12,1572.82,1135.63,10721.43,1030.24,1767.77,1821.79,9385.49,2894.18
24/07/2035 21:00,6723.12,1159.4,1511.3,1121.3,10045.79,958.53,1677.95,1728.85,8750.76,2789.5
24/07/2035 22:00,5953.36,1130.84,1384.97,1099.12,8991.61,892.14,1581.61,1631.92,7717.2,2465.59
24/07/2035 23:00,5490.59,1065.52,1284.91,1100.85,8051.01,845.28,1419.01,1556.56,7611.68,2312.91
25/07/2035 0:00,5297.69,996.23,1242.03,1110.16,7281.32,798.86,1270.51,1524.8,7161.99,2297.06
25/07/2035 1:00,5110.37,915.08,1213.71,1105.21,6659.03,757.15,1202.86,1443.12,6852.2,2112.75
25/07/2035 2:00,4954.6,879.47,1216.22,1106.03,6240.57,677.21,1177.67,1398.61,6545.58,1954.62
25/07/2035 3:00,4863.35,832.28,1214.64,1101.24,5915.69,584.03,1134.76,1390.65,6342.45,1864.04
25/07/2035 4:00,4962.59,806.97,1223.01,1102.97,5913.86,545.86,1116.6,1419.76,6313.02,1822.93
25/07/2035 5:00,5391.07,837.33,1264.66,1103.51,6383.31,582.74,1184.2,1489.05,6651,1860.46
25/07/2035 6:00,6075.27,907,1388.03,1108.13,7507.76,707.96,1381.13,1557.01,7616.58,2034.95
25/07/2035 7:00,5363.2,793.95,1535.12,1084.8,7711.53,674.35,1368.94,1219.01,8304.41,2412.77
25/07/2035 8:00,3473.24,549.6,1499.09,1047.19,6553.15,428.53,1020.9,717.83,8056.84,2010.14
25/07/2035 9:00,2037.46,288.11,1372.52,1014.74,5468.52,241.75,639.85,362.45,7690.94,1230.63
25/07/2035 10:00,1114.8,213.89,1242.87,989.9,5224.36,196.05,562.65,126.2,6988.73,804.24
25/07/2035 11:00,846.29,193.35,1202.87,990.19,5147.1,154.6,512.07,59.92,6286.99,361.92
25/07/2035 12:00,852.36,173.43,1200.22,996.68,5221.63,144.32,478.16,72.21,6094.03,-3.22
25/07/2035 13:00,963.56,214.65,1215.28,1001.73,5238.77,160.63,495.07,104.01,6167.64,-39.81
25/07/2035 14:00,1612.11,232.57,1213.21,1017.09,5234.81,165.25,481.22,277.5,6235.42,107.17
25/07/2035 15:00,2818.45,346.4,1241.95,1039.78,5571.48,236.22,590.89,617.43,6470.73,349.64
25/07/2035 16:00,4602.21,650.17,1361.44,1081.61,6930.42,503.16,1008.27,1153.07,7337.71,950.56
25/07/2035 17:00,6191.3,926.5,1502.23,1113.41,8477.56,781.21,1384.59,1562.6,8717.15,2060.61
25/07/2035 18:00,6730.55,1008.38,1540.58,1134.88,9036.84,847.74,1512.97,1761.55,9262.12,2737.31
25/07/2035 19:00,6975.05,1015.9,1566.74,1137.54,9225.77,848.23,1542.2,1822.54,9373,2868.11
25/07/2035 20:00,7014.41,1017.48,1549.17,1133.85,9045.56,833.95,1524.06,1800.71,9160.2,2867.61
25/07/2035 21:00,6644.56,974.87,1485.8,1122.35,8515.38,777.31,1448.02,1726.22,8548.11,2777.84
25/07/2035 22:00,5900.26,957.55,1358.79,1109.95,7616.43,712.94,1355.2,1602.89,7578.15,2483.95
25/07/2035 23:00,5447.08,937.68,1260.09,1101.51,7068.78,698.88,1261.49,1539.14,7775.42,2319.26
26/07/2035 0:00,5237.32,941.64,1240.53,1111.7,6866.27,715.02,1224.61,1507.84,8070.1,2296.7
26/07/2035 1:00,5070.52,912.8,1241.09,1108.05,6609.43,719.81,1226.27,1462.79,8142.06,2113.35
26/07/2035 2:00,4902.7,872.86,1245.39,1105.84,6170.88,636.77,1200.15,1419.67,7860.39,1968.52
26/07/2035 3:00,4831.42,830.61,1253.39,1109.76,5859.52,540.89,1149.6,1409.02,7798.49,1881.26
26/07/2035 4:00,4924.18,813.61,1256.77,1109.23,5873.86,503.53,1134.44,1414.68,7805.53,1837.56
26/07/2035 5:00,5318.25,830.09,1256.88,1114.33,6327.26,536.83,1190.1,1461.45,8054.63,1874.77
26/07/2035 6:00,6079,911.76,1359.15,1117.39,7454.84,667.06,1383.93,1600.97,9202.22,2041.64
26/07/2035 7:00,5504.88,821.64,1526.44,1085.49,7653.94,622.13,1379.82,1343.5,10158.62,2403.57
26/07/2035 8:00,3931.1,566.17,1474.03,1043.99,6464.32,383.28,1063.6,871.34,9960.22,2282.49
26/07/2035 9:00,3214.45,284.76,1375.9,1024.69,5264.73,194.84,698.47,706,9573.63,1738.4
26/07/2035 10:00,2323.24,21.56,1368.34,1005.38,4280.4,15.54,384.88,484.98,8460.86,1352.28
26/07/2035 11:00,1955.01,-70.48,1299.26,997.81,3828.25,-77.77,246.33,346.95,7953.66,1536.54
26/07/2035 12:00,2054.04,-110.97,1305.19,1004.55,3844.07,-92.06,201.52,349.97,7737.86,2012.88
26/07/2035 13:00,2636.96,-58.44,1305.44,1028.87,3884.79,-75.74,239.32,609.36,7761.19,1982.16
26/07/2035 14:00,3465.67,47.18,1320.79,1056.65,4158.62,-0.29,342.66,845.56,8102.1,1283.95
26/07/2035 15:00,3854.05,312.46,1315.19,1064.19,5085.44,184.04,653.1,982.71,8760.3,1512.52
26/07/2035 16:00,4928.27,635.86,1383.1,1086.65,6647.03,466.86,1085.48,1273.86,9754.48,1538.03
26/07/2035 17:00,6164.48,878.09,1499.26,1112.29,8307.27,721.75,1437.28,1565.07,10814.92,2169.15
26/07/2035 18:00,6566.52,961.1,1578.2,1127.28,8930.72,817.1,1554.8,1718.83,11246.19,2751.33
26/07/2035 19:00,6775.78,979.15,1583.44,1127.91,9207.28,828.66,1573.6,1795.63,11337,2904.21
26/07/2035 20:00,6815.33,973.45,1558.21,1125.41,9101.21,822.55,1547.41,1815.86,11066.67,2910.67
26/07/2035 21:00,6441.19,945.15,1494.88,1118.59,8511.66,772.81,1460.32,1731.21,10274.01,2824.54
26/07/2035 22:00,5774.6,927.67,1370.58,1103.18,7661,718.19,1370.82,1626.97,9275.24,2516.31
26/07/2035 23:00,5365.62,885.77,1269.85,1102.38,7125.07,707.68,1270.83,1554.21,8523.86,2358.77
27/07/2035 0:00,5165.89,892.13,1225.34,1104.38,6917.67,722.88,1224.84,1527.69,7663.05,2317.83
27/07/2035 1:00,5027.71,878.87,1213.78,1100.71,6645.14,723.61,1218.29,1471.99,6952.67,2120.15
27/07/2035 2:00,4872.11,847.11,1215.32,1104.14,6203.43,638.92,1186.81,1418.69,6603.08,1963.95
27/07/2035 3:00,4779.78,809.26,1212.67,1112.2,5891.02,546.91,1144.81,1407.44,6346,1868.74
27/07/2035 4:00,4854.08,800.63,1215.94,1106.14,5896.64,512.06,1124.99,1410.01,6308.81,1836.1
27/07/2035 5:00,5169.68,824.84,1251.2,1109.15,6373.67,567.39,1186.92,1463.61,6636.84,1865.23
27/07/2035 6:00,5771.7,899.43,1353.45,1108.77,7478.48,687.73,1367.64,1561.86,7570.04,2023.02
27/07/2035 7:00,5547.18,804.16,1531.89,1098.42,7828.62,645.8,1351.28,1423.2,8420.45,2375.49
27/07/2035 8:00,4434.02,526.56,1504.87,1069.63,6619.57,383.67,1012.47,1126.74,8546.11,1935.14
27/07/2035 9:00,3668.05,321.83,1370.39,1050.62,5424.4,193.5,762.09,937.1,8504.64,1064.87
27/07/2035 10:00,2853.44,124.8,1283.62,1028.91,4387.34,11.66,540.45,656.67,7861.38,361.27
27/07/2035 11:00,2652.32,-82.3,1241.87,1021.88,3622.06,-144.31,226.82,574.73,6943.89,-120.86
27/07/2035 12:00,2761.24,-161.81,1190.83,1027.61,3582.29,-180.13,104.7,603.85,5849.59,-257.27
27/07/2035 13:00,2861.48,-129.11,1190.06,1035.47,3577.29,-163.8,114.39,701.33,5531.17,-261.45
27/07/2035 14:00,3287.58,-31.3,1224.26,1047.19,3705.44,-109.3,187.35,884.19,5612.67,-176.55
27/07/2035 15:00,3810.74,177.07,1216.78,1062.76,4550.91,63.45,440.96,1071,5669.22,186.12
27/07/2035 16:00,4915.67,538.05,1328.85,1086.45,6288.02,385.3,937.41,1362.31,6599.33,814.95
27/07/2035 17:00,5965.83,831.77,1462.32,1111.11,8047.52,665.99,1338.62,1615.76,8314.82,1865.16
27/07/2035 18:00,6294.32,916.46,1496.01,1129.07,8669.75,761.23,1446.41,1699.04,9026.62,2471.82
27/07/2035 19:00,6544.65,957.27,1510.16,1129.08,8861.47,786.58,1469.17,1764.87,9186.11,2615.72
27/07/2035 20:00,6606.2,963.84,1509.26,1124.13,8781.58,802.03,1454.68,1773.9,9024.32,2653.02
27/07/2035 21:00,6354.98,948.57,1466.38,1114.71,8346.84,764.43,1401.66,1729.16,8487.77,2618.69
27/07/2035 22:00,5742.51,933.04,1362.95,1105.6,7610.25,714.2,1338.16,1646.94,7590.25,2393.31
27/07/2035 23:00,5380.96,899.93,1262.7,1097.28,7145.59,708.55,1247.41,1584.71,7497.97,2284.06
28/07/2035 0:00,5043.47,894.26,1217.95,1100.07,6728.87,694.67,1177.51,1531.78,6975.87,2196.55
28/07/2035 1:00,4877.88,868.26,1204.55,1101.02,6376.23,690.73,1161.18,1452.19,6598.51,1990.11
28/07/2035 2:00,4692.86,828.64,1209.04,1099.7,5886.18,606.69,1130.77,1413.65,6239.75,1831.62
28/07/2035 3:00,4606.71,802.87,1210.68,1099.89,5562.58,528.17,1094.73,1401.44,5996.18,1750.03
28/07/2035 4:00,4647.64,779.67,1205.71,1109.23,5480.52,492.11,1068.93,1412.76,5933.65,1715.25
28/07/2035 5:00,4803.49,785.56,1207.25,1103.7,5662.68,509.05,1098.16,1431.13,6044.7,1723.08
28/07/2035 6:00,4979.12,813.02,1223.07,1100.69,6138.73,590.48,1168.95,1428.11,6410.3,1772.59
28/07/2035 7:00,4142.62,679.88,1281.57,1078.36,5884.06,544.03,1009.05,1103.55,6591.56,1901.03
28/07/2035 8:00,2924.31,425.31,1369.65,1044.27,4967.46,338.28,694.4,753.49,5969.18,1714.64
28/07/2035 9:00,1984.28,170.36,1427.84,1024.36,3979.6,94.45,400.22,507.82,4789.42,1892.94
28/07/2035 10:00,1341.95,33.75,1430.08,1009.62,3087.28,-90.39,253.62,409.35,3627.33,2020.31
28/07/2035 11:00,1336.76,-134.68,1380.57,1012.27,2541.36,-218.08,25.31,354.29,3334.37,1807.51
28/07/2035 12:00,1259.36,-166.31,1335.57,1008.1,2541.91,-232.61,-28.42,337.25,3781.38,1733.31
28/07/2035 13:00,1223.58,-130.44,1310.86,1010.87,2547.12,-219.33,-25.1,325.18,5085.19,1688.42
28/07/2035 14:00,1639.67,-43.29,1329.42,1028.39,2850.7,-144.65,48.04,421.13,5790.6,1796.62
28/07/2035 15:00,2609.68,174.34,1348.16,1052.71,3875.32,57.42,334.9,713.06,6334.22,1844.01
28/07/2035 16:00,4110.59,528.62,1384.86,1082.44,5611.74,355.81,824.46,1158.96,7141.44,1845.58
28/07/2035 17:00,5422.37,843.93,1470.29,1106.67,7289.34,642.06,1272.09,1580.3,7940.42,2152.18
28/07/2035 18:00,5792.87,923.58,1483.89,1119.62,7920,721.03,1390.98,1658.05,8190.29,2406.16
28/07/2035 19:00,6028.61,918.54,1425.31,1120.12,8031.67,724.58,1399.26,1695.5,8344.99,2456.2
28/07/2035 20:00,6091.14,904.31,1364.98,1113.85,7892.57,722.08,1375.06,1716.15,8189.09,2409.02
28/07/2035 21:00,5880.95,879.74,1356.82,1109.5,7571.79,688.47,1326.47,1645.96,7770.25,2342.31
28/07/2035 22:00,5448.67,829.42,1335.57,1099.62,7069.4,629.23,1266.83,1571.91,7154.14,2163.9
28/07/2035 23:00,5182.49,783.16,1254.57,1094.45,6717.61,587.09,1160.17,1517.34,7178.14,2130.57
29/07/2035 0:00,5010.09,751.6,1210.02,1106.92,6461.07,580.15,1109.1,1470.44,6737.63,2140.21
29/07/2035 1:00,4807.57,714.56,1191.39,1104.22,6112.96,576.37,1071.58,1398.26,6381.4,1928.81
29/07/2035 2:00,4609.08,704.06,1191.08,1099.92,5681.47,510.33,1036.8,1374.81,6036.64,1779.8
29/07/2035 3:00,4564.44,678.12,1191.34,1097.66,5400.07,461.52,1009.27,1359.49,5908.95,1703.54
29/07/2035 4:00,4582.29,677.31,1192.12,1101.24,5325.43,449.12,1003.47,1378.82,5914.96,1642.25
29/07/2035 5:00,4669.81,691.49,1195.1,1104.93,5450.73,474.21,1034.93,1399.75,5917.13,1650.79
29/07/2035 6:00,4738.47,729.86,1202.5,1100.43,5751.23,539.75,1089.18,1402.55,5977.77,1673.77
29/07/2035 7:00,4225.89,639.27,1258.11,1082.18,5542.01,512.97,969.11,1143.73,6078.65,1751.3
29/07/2035 8:00,3273.93,521.46,1313.55,1062.79,5110.56,401.72,848.88,862.93,6388.82,1703.72
29/07/2035 9:00,2880.52,425.55,1370.41,1050.32,4628.03,283.22,759.11,790.54,6795.71,910.87
29/07/2035 10:00,3005.12,403.95,1383.02,1049.27,4377.95,229.31,813.22,733.02,6829.33,88.21
29/07/2035 11:00,3162.91,424.51,1343.99,1048.54,4406.69,237.21,835.55,842.74,6545.06,124.48
29/07/2035 12:00,3057.29,390.31,1321.61,1054.03,4396.55,240.23,796.08,876.41,6582.3,-242.9
29/07/2035 13:00,2972.8,348.34,1315.7,1052.07,4466.82,236.64,716.03,825.84,6417.35,-419.85
29/07/2035 14:00,3233.59,359.89,1310.26,1062.09,4571.34,263.14,712.13,845.9,5997.93,22.3
29/07/2035 15:00,3533.67,438.3,1321.44,1066.02,5079.43,344.33,778.54,933.82,6232.61,748.18
29/07/2035 16:00,4458.41,653.6,1383.72,1090.85,6363.56,519.95,1045.25,1217.5,6916.57,1047.75
29/07/2035 17:00,5677.33,856.55,1466.49,1115.79,7525.47,692.75,1301.34,1583.82,7729.08,1679.47
29/07/2035 18:00,6058.59,926.85,1490.3,1128.64,8029.93,745.59,1389.14,1693.78,8160.94,2164.87
29/07/2035 19:00,6222.43,933.96,1479.8,1130.01,8160.44,740.08,1387.91,1720.36,8245.13,2280.32
29/07/2035 20:00,6244.39,925.19,1451.28,1124.05,8026.67,731.82,1360.81,1739.66,8049.12,2294.96
29/07/2035 21:00,5939.51,887.07,1405.23,1110.18,7614.7,693.54,1296.58,1688.74,7580.71,2251.37
29/07/2035 22:00,5371.8,819.88,1310.14,1105.77,6877,612.8,1206.3,1584.6,6816.06,2062.95
29/07/2035 23:00,5083.13,752.38,1214.85,1095.98,6458.17,575.16,1086.42,1528.89,6795.16,2020.55
19/11/2035 0:00,4801.7,657.29,1091.26,1135.47,5825.46,499.37,930.7,1746.81,5683.4,1879.84
19/11/2035 1:00,4681.95,662.28,1091.62,1132.82,5614.13,461.38,919.61,1696.91,5507.86,1771.59
19/11/2035 2:00,4588.8,656.7,1088.27,1130.52,5440.22,439.36,905.7,1689.73,5327.7,1691.25
19/11/2035 3:00,4543.17,655.84,1087.56,1128.91,5462.19,432.51,905.45,1665,5254.89,1649.33
19/11/2035 4:00,4665.4,671.04,1131.64,1127.18,5769.22,472.52,942.9,1658.43,5483.77,1667.66
19/11/2035 5:00,4922.88,680.03,1203.53,1127.6,6418.91,545.13,1031.93,1666.62,6009.83,1778.68
19/11/2035 6:00,5169.31,596.05,1263.54,1124.91,6677.39,474.72,997.38,1678.18,6234.05,1712.62
19/11/2035 7:00,4197.5,449.01,1179.93,1086.06,6332.17,351.83,758.22,1317.88,4863.25,1144.33
19/11/2035 8:00,2712.77,292.7,1033.43,1052.73,5794.58,256.53,510.55,964.66,2848.95,255.83
19/11/2035 9:00,2321.71,281.27,907.91,1037.23,5850.7,224.85,523.15,914.94,1370.84,-352.66
19/11/2035 10:00,2304.85,201.62,841.83,1034.38,5888.18,215.17,459.51,934.18,790.8,-453.35
19/11/2035 11:00,2399.59,168.3,823.14,1036.84,5972.5,214.33,426.91,978.72,694.98,-432.98
19/11/2035 12:00,2477.4,203.52,820.86,1038.35,5937.1,242.8,461.94,949.18,753.78,-371.11
19/11/2035 13:00,3256.76,211.52,823.87,1051.88,5906.59,255.64,480.4,1151.5,802.41,-456.19
19/11/2035 14:00,4302.93,263.92,830.51,1077.92,5969.78,295.87,560.72,1371.97,1423.73,-449.22
19/11/2035 15:00,4441.78,358.52,884.25,1084.66,6221.97,352.73,676,1433.52,2499.84,-105.03
19/11/2035 16:00,5423.02,501.75,1000.19,1106.76,6559.66,421.03,844.62,1767.23,4029.98,581.51
19/11/2035 17:00,6009.03,671.64,1131.98,1118.84,7078.15,534.87,1050.56,1949.83,5644.36,1380.79
19/11/2035 18:00,6086.25,751.19,1216.8,1131.94,7372.69,590.21,1125.91,2004.74,6681.95,2028.33
19/11/2035 19:00,6294.48,801.43,1291.45,1139.92,7760.83,646.69,1220.68,2127.99,7405.52,2299.95
19/11/2035 20:00,6234.06,787.68,1284.21,1136.9,7554.15,642.06,1195.41,2118.95,7341.19,2330.18
19/11/2035 21:00,6116.3,782.73,1236.71,1141.49,7191.79,647.92,1136.89,2013.29,6772.02,2218.11
19/11/2035 22:00,5434.5,749.28,1151.29,1130.86,6572.52,596.58,1050.12,1923.38,6002.28,1973.76
19/11/2035 23:00,5044.85,725.73,1101.51,1124.49,6162.26,584.91,978.77,1867.32,6086.88,1901.73
20/11/2035 0:00,4908.14,692.46,1093.81,1132.52,6052.16,580.14,961.65,1789.02,5822.52,1896.74
20/11/2035 1:00,4758.22,685.77,1093.92,1132.5,5780.22,519,944.89,1739.94,5597.91,1790.57
20/11/2035 2:00,4651.28,653.99,1095.16,1128.29,5541.57,466.65,912.91,1718.51,5406.84,1725.78
20/11/2035 3:00,4597.85,654.88,1105.37,1134.9,5485.15,448.41,897.2,1691.95,5341.02,1687.66
20/11/2035 4:00,4686.34,676.05,1141.81,1140.28,5793.45,485.17,941.42,1693.33,5558.34,1691.67
20/11/2035 5:00,4655.28,686.86,1205.91,1128.78,6242.17,526.91,999.07,1571.56,6050.68,1797.5
20/11/2035 6:00,3983.24,525.48,1224.7,1101.58,5907.24,353.47,870.79,1298.09,5840.19,1743.52
20/11/2035 7:00,2976.43,255.54,1139.35,1061.64,4907.77,119.21,508.44,999.82,4430.1,1306.73
20/11/2035 8:00,1754.16,17.51,1035.81,1039.72,4113.72,-46.8,171.49,694.4,3311.91,497.67
20/11/2035 9:00,1129.77,-146.04,1001.58,1025.71,3600.37,-165.44,-26.85,559.9,2725.55,-30.36
20/11/2035 10:00,1004.88,-253.61,1005.91,1022.34,3419.27,-219.48,-101.7,568.06,2040.08,-315.46
20/11/2035 11:00,986.26,-197.73,996.11,1020.32,3294.88,-238.71,-25.03,552.7,1809.14,-413.41
20/11/2035 12:00,1068.83,-171.6,1009.37,1024.48,3319.06,-230.91,35.76,603.62,1845.07,-342.93
20/11/2035 13:00,1540.06,-206.55,1042.98,1037.23,3256.78,-232.34,1.96,721.51,2083.51,-339.56
20/11/2035 14:00,2654.71,-114.32,1085.34,1059.37,3384.36,-186.76,131.74,966.65,2786.62,-52.11
20/11/2035 15:00,3649.74,91.88,1147.61,1078.86,4109.37,-36.51,380.68,1241.7,3383.75,360.26
20/11/2035 16:00,4845.16,406.92,1245.72,1105.63,5404.57,225.51,757.93,1641.19,4536.63,1435.26
20/11/2035 17:00,5869.66,681.17,1304.84,1132.08,6556.73,490.76,1100.74,1884.63,5875.89,2012.53
20/11/2035 18:00,6310.35,772.19,1288,1147.24,7080.6,602.7,1192.24,2032.03,6751.52,2103.71
20/11/2035 19:00,6495.46,823.73,1309.62,1156.97,7628.63,666.46,1253.03,2123.05,7438.69,2214.59
20/11/2035 20:00,6426.02,822.2,1302.14,1149.58,7488.88,662.27,1218.27,2122.8,7355.2,2286.79
20/11/2035 21:00,6233.43,819.05,1260.34,1152.95,7157.25,659.97,1155.87,2068.59,6788.73,2226.47
20/11/2035 22:00,5538.31,777.81,1171.37,1147.85,6482.53,593.54,1055.87,1957.38,6038.18,2021.72
20/11/2035 23:00,5126.74,753.42,1120.48,1139.32,6078.57,577.68,979.52,1895.69,6089.24,1974.15
21/11/2035 0:00,4955.25,723.42,1146.41,1146.89,5961.16,572.14,961.81,1809.66,5979.92,1987.5
21/11/2035 1:00,4762.55,702.48,1155.66,1142.62,5660.22,509.37,943.41,1727.27,5735.64,1863.3
21/11/2035 2:00,4656.52,668.52,1161.21,1138.24,5424.59,460.28,905.69,1692.1,5524.68,1778.32
21/11/2035 3:00,4636.4,660.4,1160.1,1138.94,5423.49,444.11,890.94,1682.1,5482.37,1726.25
21/11/2035 4:00,4743.34,683.93,1170.38,1141.19,5724.59,481.34,927.35,1710.14,5711.43,1738.67
21/11/2035 5:00,4704.31,657.87,1263.65,1127.18,6114.6,511.14,964.13,1586.15,6257.6,1846.7
21/11/2035 6:00,4140.56,465.69,1345.32,1101.28,5643.18,317.64,810.93,1313.35,6613.41,1997.22
21/11/2035 7:00,3253.59,181.88,1334.12,1064.27,4522.93,57.07,445.46,1045.67,6269.72,2038.97
21/11/2035 8:00,2088.35,-50.93,1275.7,1041.81,3485.39,-145.65,124.29,743.49,5953.11,1924.45
21/11/2035 9:00,1572.23,-225.01,1274.11,1029.72,2950.85,-266.7,-62.71,664.05,5636.56,1904.63
21/11/2035 10:00,1471.73,-298.63,1278.16,1025.66,2851.73,-317.13,-108.49,694.82,5281.01,1824.39
21/11/2035 11:00,1500.82,-320.43,1312.08,1029.54,2858.34,-343.09,-133.01,630.92,5363.89,1626.34
21/11/2035 12:00,1562.52,-267.02,1313.52,1034.3,2839.5,-341.94,-65.07,589.6,5384.44,809.62
21/11/2035 13:00,1687.25,-184.8,1278.62,1038.22,2963.66,-307.5,33.91,668.6,5501.64,255.86
21/11/2035 14:00,2412.98,-82.1,1254.59,1053.22,3631.66,-192.84,166.66,900.19,6540.27,22.9
21/11/2035 15:00,3452.12,218.36,1255.38,1071.81,4781.57,42.25,545.77,1176.71,6856.98,107.21
21/11/2035 16:00,4681.26,490.78,1313.07,1100.42,5951.13,284.08,855.58,1535.15,6921.92,637.97
21/11/2035 17:00,5845.91,699.29,1344.3,1125.04,6833.64,512.3,1092.26,1880.72,7029.88,1279.17
21/11/2035 18:00,6272.77,783.62,1348.51,1141.33,7286.2,623.12,1195.59,2064.61,7162.54,1826.33
