datetime,CNQ,CNSW,GG,NNSW,SA,SNSW,SNW,SQ,TAS,VIC
12/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
12/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
13/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
13/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
13/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
13/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
13/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
13/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
13/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
13/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
13/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
13/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
13/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
13/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
13/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
13/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
13/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
13/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
13/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
13/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
13/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
13/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
13/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
13/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
13/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
13/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
14/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
14/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
14/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
14/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
14/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
14/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
14/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
14/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
14/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
14/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
14/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
14/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
14/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
14/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
14/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
14/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
14/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
14/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
14/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
14/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
14/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
14/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
14/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
14/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
15/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
15/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
15/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
15/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
15/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
15/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
15/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
15/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
15/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
15/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
15/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
15/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
15/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
15/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
15/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
15/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
15/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
15/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
15/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
15/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
15/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
15/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
15/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
15/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
16/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
16/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
16/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
16/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
16/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
16/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
16/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
16/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
16/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
16/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
16/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
16/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
16/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
16/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
16/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
16/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
16/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
16/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
16/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
16/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
16/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
16/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
16/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
16/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
17/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
17/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
17/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
17/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
17/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
17/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
17/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
17/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
17/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
17/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
17/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
17/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
17/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
17/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
17/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
17/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
17/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
17/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
17/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
17/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
17/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
17/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
17/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
17/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
18/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
18/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
18/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
18/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
18/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
18/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
18/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
18/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
18/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
18/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
18/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
18/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
18/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
18/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
18/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
18/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
18/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
18/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
18/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
18/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
18/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
18/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
18/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
18/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
19/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
19/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
19/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
19/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
19/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
19/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
19/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
19/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
19/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
19/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
19/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
19/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
19/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
19/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
19/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
19/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
19/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
19/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
19/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
19/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
19/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
19/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
19/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
19/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
20/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
20/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
20/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
20/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
20/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
20/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
20/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
20/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
20/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
20/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
20/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
20/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
20/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
20/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
20/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
20/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
20/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
20/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
20/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
20/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
20/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
20/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
20/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
20/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
21/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
21/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
21/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
21/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
21/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
21/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
21/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
21/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
21/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
21/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
21/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
21/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
21/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
21/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
21/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
21/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
21/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
21/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
21/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
21/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
21/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
21/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
21/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
21/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
22/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
22/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
22/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
22/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
22/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
22/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
22/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
22/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
22/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
22/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
22/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
22/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
22/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
22/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
22/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
22/4/25 15:00,1188.59,617,981.68,351.35,1239.64,762.82,4749.6,3369.3,1139.43,4243.49
22/4/25 16:00,1069.72,555.3,883.51,316.21,1115.66,686.53,4274.6,3032.34,1025.48,3819.1
22/4/25 17:00,952.14,494.26,786.4,281.45,993.04,611.07,3804.78,2699.06,912.77,3399.34
22/4/25 18:00,838.51,435.28,692.55,247.86,874.53,538.15,3350.7,2376.94,803.83,2993.65
22/4/25 19:00,780.23,405.02,644.41,230.64,813.74,500.74,3117.79,2211.72,747.96,2785.56
22/4/25 20:00,753.47,391.13,622.31,222.72,785.83,483.57,3010.86,2135.86,722.31,2690.02
22/4/25 21:00,641.56,333.04,529.88,189.65,669.12,411.75,2563.68,1818.64,615.03,2290.5
22/4/25 22:00,597.18,310,493.23,176.53,622.83,383.27,2386.35,1692.84,572.49,2132.06
22/4/25 23:00,592.51,307.58,489.37,175.15,617.96,380.27,2367.67,1679.59,568,2115.37
23/4/25 0:00,608.15,315.69,502.28,179.77,634.27,390.3,2430.16,1723.92,583,2171.2
23/4/25 1:00,596.63,309.71,492.77,176.36,622.26,382.91,2384.14,1691.27,571.96,2130.08
23/4/25 2:00,600.09,311.51,495.63,177.39,625.86,385.13,2397.95,1701.07,575.27,2142.42
23/4/25 3:00,594.82,308.77,491.28,175.83,620.37,381.75,2376.9,1686.14,570.22,2123.62
23/4/25 4:00,595.51,309.13,491.84,176.03,621.09,382.19,2379.65,1688.09,570.88,2126.08
23/4/25 5:00,676.15,350.99,558.45,199.87,705.19,433.94,2701.9,1916.69,648.19,2413.98
23/4/25 6:00,875.99,454.73,723.5,258.94,913.61,562.2,3500.45,2483.17,839.76,3127.45
23/4/25 7:00,1106.33,574.3,913.75,327.03,1153.85,710.03,4420.9,3136.12,1060.58,3949.81
23/4/25 8:00,1187.68,616.53,980.93,351.08,1238.69,762.24,4745.97,3366.72,1138.56,4240.24
23/4/25 9:00,1248.12,647.91,1030.86,368.95,1301.73,801.03,4987.51,3538.07,1196.51,4456.04
23/4/25 10:00,1266.63,657.52,1046.14,374.42,1321.04,812.91,5061.46,3590.53,1214.25,4522.12
23/4/25 11:00,1306.35,678.14,1078.95,386.16,1362.46,838.4,5220.18,3703.12,1252.32,4663.92
23/4/25 12:00,1283.17,666.1,1059.8,379.31,1338.29,823.52,5127.56,3637.42,1230.1,4581.17
23/4/25 13:00,1278.58,663.72,1056.01,377.95,1333.5,820.58,5109.21,3624.4,1225.7,4564.77
23/4/25 14:00,1221.6,634.14,1008.95,361.11,1274.07,784.01,4881.53,3462.89,1171.08,4361.36
