Datetime,NNSW SOLAR,TAS SOLAR,SQ WIND,GG SOLAR,VIC SOLAR,CNQ WIND,SNSW SOLAR,VIC WIND,SNW WIND,TAS WIND,CNSW SOLAR,NNSW WIND,SNSW WIND,SNW SOLAR,SA SOLAR,SQ SOLAR,SA WIND,CNQ SOLAR,GG WIND,CNSW WIND
21/02/1930 22:00,0,0,0.826,0,0,0.497,0,0.337,0.922,0.943,0,0.938,0.725,0,0,0,0.811,0,0.852,0.952
21/02/1930 23:00,0,0,0.81,0,0,0.641,0,0.565,0.871,0.946,0,0.903,0.771,0,0,0,0.813,0,0.712,0.929
22/02/1930 0:00,0,0,0.737,0,0,0.655,0,0.68,0.819,0.957,0,0.88,0.714,0,0,0,0.824,0,0.642,0.933
22/02/1930 1:00,0,0,0.587,0,0,0.684,0,0.837,0.776,0.944,0,0.9,0.763,0,0,0,0.837,0,0.437,0.938
22/02/1930 2:00,0,0,0.491,0,0,0.528,0,0.857,0.803,0.949,0,0.865,0.746,0,0,0,0.846,0,0.224,0.899
22/02/1930 3:00,0,0,0.372,0,0,0.306,0,0.838,0.767,0.959,0,0.873,0.727,0,0,0,0.834,0,0.206,0.925
22/02/1930 4:00,0,0,0.314,0,0,0.171,0,0.831,0.791,0.961,0,0.817,0.712,0,0,0,0.795,0,0.223,0.918
22/02/1930 5:00,0,0,0.265,0,0,0.102,0,0.867,0.79,0.958,0,0.718,0.625,0,0,0.001,0.818,0,0.121,0.912
22/02/1930 6:00,0.262,0.193,0.208,0.005,0.064,0.074,0.124,0.843,0.695,0.939,0.237,0.467,0.54,0.251,0.027,0.123,0.76,0.007,0.066,0.856
22/02/1930 7:00,0.731,0.533,0.162,0.021,0.499,0.055,0.602,0.91,0.509,0.936,0.579,0.286,0.574,0.738,0.438,0.472,0.61,0.019,0.025,0.723
22/02/1930 8:00,0.997,0.696,0.164,0.03,1,0.051,0.995,0.89,0.347,0.911,0.75,0.104,0.462,1,0.972,0.686,0.332,0.024,0.026,0.442
22/02/1930 9:00,1,0.777,0.134,0.098,1,0.096,1,0.777,0.224,0.92,0.828,0.063,0.318,1,1,0.567,0.234,0.206,0.057,0.201
22/02/1930 10:00,0.989,0.848,0.094,0.047,1,0.135,1,0.708,0.176,0.88,0.806,0.034,0.218,1,1,0.606,0.198,0.152,0.099,0.147
22/02/1930 11:00,0.962,0.864,0.092,0.133,0.995,0.147,0.994,0.593,0.117,0.895,0.783,0.012,0.183,0.858,0.975,0.676,0.158,0.089,0.09,0.096
22/02/1930 12:00,0.915,0.944,0.119,0.35,0.978,0.097,0.953,0.519,0.096,0.889,0.792,0.016,0.127,0.777,0.813,0.696,0.165,0.149,0.082,0.054
22/02/1930 13:00,0.875,0.941,0.221,0.412,0.98,0.306,0.895,0.439,0.08,0.817,0.798,0.024,0.076,0.872,0.568,0.629,0.198,0.071,0.055,0.058
22/02/1930 14:00,0.648,0.998,0.27,0.168,0.984,0.25,0.913,0.363,0.07,0.802,0.856,0.038,0.043,0.916,0.639,0.598,0.218,0.093,0.071,0.06
22/02/1930 15:00,0.886,1,0.261,0.117,0.988,0.198,0.946,0.296,0.04,0.811,0.8,0.039,0.024,0.929,0.378,0.375,0.182,0.055,0.083,0.052
22/02/1930 16:00,0.793,1,0.299,0.094,0.85,0.084,0.933,0.276,0.014,0.83,0.76,0.029,0.022,0.843,0.324,0.198,0.045,0.031,0.112,0.057
22/02/1930 17:00,0.392,0.741,0.645,0.047,0.364,0.07,0.67,0.236,0.004,0.803,0.452,0.063,0.015,0.613,0.142,0.125,0.045,0.012,0.206,0.092
22/02/1930 18:00,0.04,0.199,0.834,0.01,0.117,0.068,0.209,0.234,0.007,0.842,0.055,0.318,0.012,0.062,0.031,0.009,0.378,0.006,0.325,0.221
22/02/1930 19:00,0,0,0.855,0,0,0.03,0,0.289,0.011,0.904,0,0.642,0.019,0,0.003,0,0.668,0,0.343,0.614
22/02/1930 20:00,0,0,0.828,0,0,0.011,0,0.362,0.012,0.949,0,0.73,0.014,0,0,0,0.629,0,0.363,0.755
22/02/1930 21:00,0,0,0.844,0,0,0.001,0,0.517,0.032,0.945,0,0.706,0.06,0,0,0,0.388,0,0.385,0.861
22/02/1930 22:00,0,0,0.831,0,0,0.005,0,0.73,0.053,0.945,0,0.561,0.123,0,0,0,0.201,0,0.343,0.826
22/02/1930 23:00,0,0,0.637,0,0,0.001,0,0.818,0.412,0.949,0,0.383,0.18,0,0,0,0.155,0,0.254,0.899
23/02/1930 0:00,0,0,0.422,0,0,0.002,0,0.873,0.562,0.946,0,0.347,0.208,0,0,0,0.211,0,0.208,0.885
23/02/1930 1:00,0,0,0.37,0,0,0.003,0,0.859,0.609,0.931,0,0.293,0.18,0,0,0,0.249,0,0.136,0.91
23/02/1930 2:00,0,0,0.28,0,0,0.005,0,0.543,0.656,0.909,0,0.331,0.236,0,0,0,0.409,0,0.072,0.86
23/02/1930 3:00,0,0,0.258,0,0,0.001,0,0.377,0.604,0.93,0,0.3,0.335,0,0,0,0.407,0,0.082,0.766
23/02/1930 4:00,0,0,0.176,0,0,0.002,0,0.552,0.555,0.911,0,0.198,0.395,0,0,0,0.354,0,0.115,0.566
23/02/1930 5:00,0,0,0.084,0,0,0.002,0,0.577,0.497,0.89,0,0.141,0.434,0,0,0,0.349,0,0.117,0.325
23/02/1930 6:00,0.26,0.253,0.016,0.029,0.026,0.001,0.103,0.546,0.464,0.917,0.236,0.146,0.492,0.235,0.019,0.184,0.511,0.008,0.067,0.14
23/02/1930 7:00,0.724,0.667,0.003,0.147,0.241,0.007,0.574,0.605,0.315,0.876,0.651,0.085,0.379,0.715,0.404,0.692,0.397,0.046,0.046,0.044
23/02/1930 8:00,0.989,0.99,0.002,0.12,0.77,0.013,0.921,0.287,0.172,0.661,0.911,0.034,0.194,0.996,0.788,0.933,0.227,0.072,0.043,0.008
23/02/1930 9:00,0.993,0.953,0.012,0.164,0.595,0.001,0.816,0.166,0.141,0.709,0.92,0.024,0.165,1,0.941,0.953,0.181,0.088,0.025,0.004
23/02/1930 10:00,0.987,0.942,0.024,0.232,0.715,0.005,0.84,0.134,0.093,0.693,0.893,0.009,0.093,0.972,0.933,0.785,0.187,0.167,0.01,0.011
23/02/1930 11:00,0.979,0.846,0.023,0.433,0.796,0.017,0.83,0.144,0.087,0.545,0.877,0.016,0.065,0.938,0.928,0.822,0.246,0.321,0.013,0.048
23/02/1930 12:00,0.967,0.718,0.037,0.179,0.793,0.01,0.736,0.112,0.07,0.491,0.929,0.023,0.054,0.826,0.771,0.749,0.261,0.139,0.029,0.084
23/02/1930 13:00,0.895,0.695,0.058,0.076,0.735,0.012,0.596,0.078,0.049,0.562,0.919,0.019,0.041,0.788,0.907,0.691,0.2,0.243,0.081,0.105
23/02/1930 14:00,0.912,0.506,0.076,0.088,0.843,0.004,0.631,0.228,0.032,0.504,0.92,0.028,0.039,0.855,0.855,0.444,0.154,0.242,0.141,0.125
23/02/1930 15:00,0.705,0.546,0.072,0.064,0.728,0.001,0.7,0.196,0.009,0.177,0.885,0.038,0.049,0.927,0.867,0.332,0.131,0.105,0.144,0.116
23/02/1930 16:00,0.737,0.555,0.052,0.102,0.5,0.024,0.749,0.301,0.004,0.035,0.871,0.097,0.041,0.883,0.889,0.333,0.132,0.063,0.098,0.082
23/02/1930 17:00,0.326,0.375,0.033,0.099,0.497,0.106,0.33,0.219,0.002,0.041,0.467,0.273,0.027,0.632,0.727,0.232,0.113,0.045,0.066,0.061
23/02/1930 18:00,0.036,0.063,0.278,0.043,0.188,0.294,0.074,0.186,0.002,0.014,0.053,0.675,0.026,0.055,0.264,0.014,0.084,0.008,0.041,0.057
23/02/1930 19:00,0,0,0.753,0,0,0.255,0,0.381,0.002,0.025,0,0.798,0.016,0,0.012,0,0.065,0,0.008,0.531
23/02/1930 20:00,0,0,0.51,0,0,0.137,0,0.503,0.002,0.039,0,0.736,0.019,0,0,0,0.015,0,0.007,0.792
23/02/1930 21:00,0,0,0.239,0,0,0.062,0,0.393,0.013,0.036,0,0.602,0.053,0,0,0,0.173,0,0.013,0.804
23/02/1930 22:00,0,0,0.195,0,0,0.085,0,0.315,0.367,0.051,0,0.639,0.359,0,0,0,0.432,0,0.021,0.858
23/02/1930 23:00,0,0,0.211,0,0,0.105,0,0.283,0.657,0.173,0,0.595,0.499,0,0,0,0.401,0,0.03,0.85
24/02/1930 0:00,0,0,0.168,0,0,0.172,0,0.276,0.681,0.475,0,0.515,0.308,0,0,0,0.404,0,0.016,0.836
24/02/1930 1:00,0,0,0.119,0,0,0.17,0,0.242,0.678,0.708,0,0.511,0.078,0,0,0,0.419,0,0.033,0.834
24/02/1930 2:00,0,0,0.072,0,0,0.151,0,0.202,0.671,0.736,0,0.417,0.004,0,0,0,0.406,0,0.021,0.772
24/02/1930 3:00,0,0,0.037,0,0,0.135,0,0.167,0.589,0.71,0,0.363,0.064,0,0,0,0.289,0,0.024,0.794
24/02/1930 4:00,0,0,0.032,0,0,0.098,0,0.137,0.446,0.748,0,0.315,0.161,0,0,0,0.194,0,0.06,0.707
24/02/1930 5:00,0,0,0.01,0,0,0.057,0,0.11,0.44,0.766,0,0.349,0.096,0,0,0.001,0.199,0,0.131,0.597
24/02/1930 6:00,0.257,0.192,0.002,0.05,0.03,0.041,0.057,0.106,0.431,0.68,0.256,0.369,0.071,0.122,0.026,0.255,0.155,0.057,0.146,0.327
24/02/1930 7:00,0.71,0.635,0.002,0.345,0.16,0.033,0.362,0.099,0.296,0.463,0.725,0.207,0.046,0.169,0.375,0.752,0.073,0.249,0.137,0.1
24/02/1930 8:00,0.973,0.93,0.002,0.472,0.359,0.013,0.473,0.14,0.232,0.337,0.993,0.088,0.005,0.802,0.962,0.993,0.042,0.683,0.092,0.014
24/02/1930 9:00,0.992,1,0.004,0.386,0.628,0.008,0.813,0.135,0.193,0.32,0.998,0.046,0.001,0.974,0.989,1,0.061,0.93,0.067,0.004
24/02/1930 10:00,0.985,0.967,0.031,0.364,0.598,0.005,0.844,0.162,0.147,0.333,0.981,0.018,0.034,0.936,1,0.999,0.076,0.926,0.05,0.003
24/02/1930 11:00,0.957,0.905,0.088,0.365,0.592,0.002,0.838,0.179,0.099,0.252,0.982,0.004,0.194,0.911,0.999,0.968,0.082,0.742,0.049,0.035
24/02/1930 12:00,0.917,0.958,0.121,0.347,0.69,0.034,0.841,0.153,0.071,0.062,0.963,0.08,0.196,0.947,1,0.974,0.099,0.909,0.085,0.087
24/02/1930 13:00,0.969,0.982,0.162,0.16,0.719,0.077,0.793,0.106,0.035,0.003,0.951,0.157,0.165,0.939,1,0.976,0.113,0.885,0.062,0.093
24/02/1930 14:00,0.996,0.957,0.284,0.434,0.796,0.084,0.695,0.074,0.015,0.027,0.944,0.191,0.174,0.943,0.977,0.972,0.165,0.801,0.027,0.119
24/02/1930 15:00,0.975,0.797,0.389,0.239,0.922,0.063,0.555,0.209,0.027,0.23,0.876,0.252,0.2,0.929,0.974,0.986,0.163,0.498,0.031,0.164
24/02/1930 16:00,0.935,0.623,0.33,0.097,1,0.042,0.667,0.408,0.042,0.379,0.832,0.111,0.282,0.723,0.998,0.933,0.147,0.173,0.03,0.216
24/02/1930 17:00,0.448,0.393,0.26,0.046,0.758,0.031,0.46,0.648,0.067,0.308,0.447,0.048,0.247,0.096,0.961,0.427,0.142,0.083,0.018,0.232
24/02/1930 18:00,0.051,0.044,0.352,0.029,0.265,0.018,0.16,0.569,0.092,0.261,0.055,0.046,0.23,0.025,0.301,0.028,0.394,0.032,0.009,0.258
24/02/1930 19:00,0,0,0.255,0,0.001,0.034,0,0.495,0.132,0.139,0,0.043,0.262,0,0.021,0,0.652,0,0.007,0.307
24/02/1930 20:00,0,0,0.078,0,0,0.066,0,0.452,0.073,0.123,0,0.234,0.43,0,0,0,0.643,0,0.003,0.189
24/02/1930 21:00,0,0,0.084,0,0,0.118,0,0.407,0.105,0.191,0,0.289,0.499,0,0,0,0.503,0,0.005,0.459
24/02/1930 22:00,0,0,0.388,0,0,0.184,0,0.326,0.092,0.253,0,0.315,0.526,0,0,0,0.448,0,0.005,0.409
24/02/1930 23:00,0,0,0.223,0,0,0.302,0,0.268,0.105,0.26,0,0.329,0.517,0,0,0,0.553,0,0.005,0.331
25/02/1930 0:00,0,0,0.112,0,0,0.424,0,0.281,0.042,0.249,0,0.245,0.577,0,0,0,0.626,0,0.004,0.363
25/02/1930 1:00,0,0,0.018,0,0,0.298,0,0.287,0.023,0.27,0,0.245,0.67,0,0,0,0.643,0,0.004,0.324
25/02/1930 2:00,0,0,0.001,0,0,0.401,0,0.256,0.012,0.251,0,0.252,0.588,0,0,0,0.668,0,0.001,0.325
25/02/1930 3:00,0,0,0,0,0,0.383,0,0.249,0.03,0.192,0,0.247,0.583,0,0,0,0.622,0,0.006,0.22
25/02/1930 4:00,0,0,0,0,0,0.312,0,0.256,0.066,0.138,0,0.233,0.482,0,0,0,0.596,0,0.011,0.094
25/02/1930 5:00,0,0,0,0,0,0.178,0,0.229,0.107,0.053,0,0.165,0.348,0,0,0,0.656,0,0.039,0.016
25/02/1930 6:00,0.249,0.19,0.006,0.046,0.047,0.114,0.058,0.249,0.123,0.044,0.209,0.09,0.425,0.224,0.023,0.26,0.75,0.024,0.099,0.013
25/02/1930 7:00,0.692,0.542,0.003,0.415,0.337,0.224,0.636,0.298,0.158,0.032,0.605,0.021,0.355,0.675,0.199,0.703,0.678,0.328,0.102,0.005
25/02/1930 8:00,0.957,0.775,0.007,0.818,0.753,0.214,1,0.196,0.184,0.039,0.936,0.012,0.262,0.746,0.497,0.966,0.527,0.949,0.024,0.009
25/02/1930 9:00,0.975,0.679,0.015,0.983,0.881,0.14,0.952,0.208,0.231,0.032,0.976,0.002,0.222,1,0.512,0.993,0.319,0.995,0.01,0.026
25/02/1930 10:00,0.982,0.82,0.066,1,0.865,0.104,0.991,0.335,0.286,0.014,0.967,0.034,0.234,1,0.616,0.998,0.295,1,0.004,0.053
25/02/1930 11:00,0.981,0.802,0.094,1,0.857,0.107,1,0.193,0.337,0.009,0.939,0.073,0.292,1,0.805,0.995,0.268,0.999,0.016,0.069
25/02/1930 12:00,0.891,0.719,0.075,1,0.698,0.088,1,0.239,0.416,0.134,0.833,0.177,0.235,1,0.817,0.984,0.142,0.991,0.019,0.149
25/02/1930 13:00,0.708,0.799,0.049,0.915,0.564,0.081,1,0.329,0.556,0.295,0.822,0.284,0.275,1,0.986,0.944,0.126,0.978,0.028,0.24
25/02/1930 14:00,0.723,0.783,0.143,0.133,0.574,0.064,1,0.528,0.578,0.424,0.87,0.232,0.293,1,1,0.816,0.256,1,0.04,0.572
25/02/1930 15:00,0.769,0.591,0.271,0.502,0.57,0.075,1,0.654,0.618,0.327,0.936,0.16,0.293,1,1,0.771,0.29,0.985,0.045,0.468
25/02/1930 16:00,0.563,0.487,0.222,0.578,0.465,0.089,1,0.743,0.824,0.265,0.948,0.612,0.366,1,1,0.562,0.282,0.932,0.046,0.281
25/02/1930 17:00,0.316,0.355,0.135,0.005,0.319,0.109,0.75,0.879,0.877,0.585,0.449,0.442,0.473,0.511,0.869,0.299,0.347,0.44,0.069,0.589
25/02/1930 18:00,0.031,0.091,0.2,0.002,0.135,0.239,0.187,0.826,0.876,0.499,0.055,0.453,0.581,0.059,0.237,0.023,0.418,0.05,0.109,0.559
25/02/1930 19:00,0,0,0.135,0,0,0.306,0,0.885,0.808,0.448,0,0.707,0.638,0,0.017,0,0.447,0,0.12,0.699
25/02/1930 20:00,0,0,0.196,0,0,0.415,0,0.905,0.866,0.579,0,0.806,0.732,0,0,0,0.566,0,0.062,0.711
25/02/1930 21:00,0,0,0.883,0,0,0.435,0,0.855,0.844,0.723,0,0.881,0.815,0,0,0,0.698,0,0.039,0.709
25/02/1930 22:00,0,0,0.879,0,0,0.452,0,0.741,0.715,0.669,0,0.925,0.867,0,0,0,0.742,0,0.009,0.73
25/02/1930 23:00,0,0,0.916,0,0,0.673,0,0.679,0.718,0.6,0,0.93,0.845,0,0,0,0.841,0,0.012,0.705
26/02/1930 0:00,0,0,0.887,0,0,0.701,0,0.637,0.767,0.558,0,0.891,0.844,0,0,0,0.891,0,0.043,0.72
26/02/1930 1:00,0,0,0.823,0,0,0.647,0,0.539,0.637,0.692,0,0.817,0.821,0,0,0,0.9,0,0.046,0.557
26/02/1930 2:00,0,0,0.704,0,0,0.649,0,0.486,0.548,0.887,0,0.8,0.72,0,0,0,0.892,0,0.044,0.332
26/02/1930 3:00,0,0,0.416,0,0,0.629,0,0.425,0.579,0.833,0,0.861,0.638,0,0,0,0.941,0,0.032,0.303
26/02/1930 4:00,0,0,0.376,0,0,0.568,0,0.388,0.567,0.815,0,0.835,0.623,0,0,0,0.951,0,0.04,0.327
26/02/1930 5:00,0,0,0.439,0,0,0.474,0,0.294,0.501,0.762,0,0.668,0.604,0,0,0,0.948,0,0.051,0.453
26/02/1930 6:00,0.244,0.237,0.413,0.045,0.059,0.419,0.06,0.352,0.395,0.694,0.19,0.476,0.566,0.171,0.019,0.178,0.96,0.052,0.054,0.396
26/02/1930 7:00,0.704,0.662,0.24,0.396,0.511,0.331,0.66,0.402,0.259,0.712,0.557,0.437,0.426,0.596,0.171,0.625,0.933,0.583,0.04,0.32
26/02/1930 8:00,0.967,0.84,0.149,0.914,0.943,0.274,1,0.302,0.275,0.737,0.764,0.423,0.409,0.871,0.61,0.952,0.868,0.851,0.053,0.223
26/02/1930 9:00,0.984,0.957,0.104,0.999,0.758,0.242,1,0.146,0.263,0.775,0.797,0.452,0.259,0.85,0.702,0.986,0.799,0.967,0.072,0.276
26/02/1930 10:00,0.981,0.935,0.104,1,0.55,0.197,1,0.14,0.243,0.63,0.775,0.495,0.269,0.973,0.659,0.973,0.611,1,0.049,0.292
26/02/1930 11:00,0.977,0.789,0.064,1,0.74,0.183,1,0.205,0.31,0.442,0.807,0.514,0.221,0.952,0.793,0.962,0.419,1,0.026,0.276
26/02/1930 12:00,0.966,0.557,0.012,0.851,0.831,0.152,1,0.259,0.372,0.264,0.864,0.581,0.199,0.907,0.847,0.921,0.354,0.99,0.033,0.283
26/02/1930 13:00,0.894,0.65,0.002,0.922,0.875,0.129,1,0.312,0.371,0.254,0.89,0.704,0.19,0.854,0.933,0.821,0.269,0.998,0.054,0.389
26/02/1930 14:00,0.815,0.651,0.002,0.198,0.68,0.096,1,0.253,0.389,0.263,0.93,0.769,0.201,0.804,1,0.709,0.217,0.998,0.07,0.541
26/02/1930 15:00,0.788,0.439,0.005,0.189,0.745,0.081,1,0.293,0.371,0.231,0.902,0.81,0.165,0.813,1,0.733,0.179,0.985,0.066,0.704
26/02/1930 16:00,0.797,0.499,0.075,0.267,0.744,0.095,1,0.228,0.441,0.194,0.809,0.907,0.198,0.911,1,0.553,0.218,0.934,0.082,0.754
26/02/1930 17:00,0.43,0.206,0.592,0.555,0.411,0.146,0.758,0.277,0.584,0.242,0.377,0.93,0.217,0.497,0.964,0.273,0.2,0.45,0.082,0.855
26/02/1930 18:00,0.041,0.074,0.506,0.036,0.18,0.147,0.185,0.266,0.673,0.221,0.041,0.927,0.292,0.063,0.301,0.014,0.205,0.049,0.047,0.914
26/02/1930 19:00,0,0,0.366,0,0,0.125,0,0.385,0.821,0.136,0,0.935,0.425,0,0.005,0,0.467,0,0.015,0.923
26/02/1930 20:00,0,0,0.389,0,0,0.125,0,0.406,0.792,0.1,0,0.936,0.409,0,0,0,0.643,0,0.021,0.931
26/02/1930 21:00,0,0,0.864,0,0,0.133,0,0.371,0.615,0.184,0,0.927,0.55,0,0,0,0.685,0,0.054,0.934
26/02/1930 22:00,0,0,0.926,0,0,0.108,0,0.308,0.286,0.206,0,0.922,0.683,0,0,0,0.704,0,0.086,0.923
26/02/1930 23:00,0,0,0.921,0,0,0.094,0,0.171,0.104,0.215,0,0.931,0.761,0,0,0,0.722,0,0.083,0.942
27/02/1930 0:00,0,0,0.875,0,0,0.071,0,0.14,0.015,0.241,0,0.943,0.795,0,0,0,0.728,0,0.077,0.92
27/02/1930 1:00,0,0,0.903,0,0,0.034,0,0.089,0.006,0.141,0,0.937,0.774,0,0,0,0.818,0,0.053,0.933
27/02/1930 2:00,0,0,0.827,0,0,0.048,0,0.075,0.009,0.074,0,0.93,0.752,0,0,0,0.873,0,0.041,0.953
27/02/1930 3:00,0,0,0.827,0,0,0.017,0,0.066,0.006,0.058,0,0.902,0.778,0,0,0,0.835,0,0.057,0.943
27/02/1930 4:00,0,0,0.588,0,0,0.025,0,0.047,0.024,0.111,0,0.927,0.716,0,0,0,0.688,0,0.12,0.942
27/02/1930 5:00,0,0,0.543,0,0,0.024,0,0.015,0.043,0.25,0,0.905,0.671,0,0,0,0.601,0,0.076,0.949
27/02/1930 6:00,0.105,0.267,0.634,0.04,0.036,0.038,0.066,0.01,0.2,0.226,0.139,0.822,0.575,0.087,0.017,0.14,0.578,0.028,0.018,0.922
27/02/1930 7:00,0.337,0.758,0.554,0.347,0.204,0.04,0.477,0.006,0.183,0.128,0.293,0.812,0.319,0.476,0.2,0.487,0.491,0.435,0.015,0.877
27/02/1930 8:00,0.562,0.989,0.595,0.836,0.462,0.009,0.672,0.002,0.107,0.052,0.524,0.784,0.196,0.79,0.556,0.701,0.32,0.915,0.005,0.849
27/02/1930 9:00,0.69,0.806,0.652,0.937,0.759,0.003,0.84,0.004,0.035,0.021,0.607,0.821,0.116,1,0.815,0.771,0.232,0.974,0.002,0.66
27/02/1930 10:00,0.814,0.95,0.478,0.957,0.907,0.034,0.911,0.003,0.005,0.071,0.687,0.703,0.101,0.995,0.997,0.742,0.164,0.991,0.001,0.433
27/02/1930 11:00,0.721,0.984,0.372,0.978,0.915,0.254,0.849,0.007,0.009,0.13,0.594,0.668,0.103,0.897,1,0.824,0.124,0.995,0.009,0.56
27/02/1930 12:00,0.683,0.961,0.257,0.959,0.928,0.331,0.835,0.018,0.003,0.164,0.541,0.626,0.101,0.793,0.986,0.747,0.113,1,0.018,0.679
27/02/1930 13:00,0.572,0.894,0.179,0.944,0.932,0.489,0.792,0.026,0.003,0.217,0.615,0.772,0.116,0.673,0.956,0.694,0.17,0.994,0.001,0.571
27/02/1930 14:00,0.339,0.804,0.257,0.946,0.978,0.637,0.705,0.041,0.004,0.255,0.633,0.606,0.143,0.637,0.874,0.546,0.144,0.657,0.006,0.797
27/02/1930 15:00,0.424,0.881,0.489,0.88,1,0.731,0.687,0.085,0.013,0.308,0.612,0.531,0.145,0.588,0.931,0.603,0.131,0.549,0.027,0.785
27/02/1930 16:00,0.142,0.903,0.718,0.928,0.869,0.829,0.699,0.184,0.026,0.298,0.601,0.901,0.089,0.616,0.852,0.346,0.154,0.172,0.085,0.813
27/02/1930 17:00,0.031,0.434,0.899,0.64,0.68,0.843,0.412,0.177,0.006,0.406,0.318,0.918,0.061,0.417,0.887,0.119,0.18,0.303,0.081,0.88
27/02/1930 18:00,0.012,0.074,0.932,0.056,0.242,0.864,0.111,0.206,0.004,0.598,0.04,0.929,0.05,0.062,0.262,0.002,0.186,0.056,0.235,0.914
27/02/1930 19:00,0,0,0.94,0,0,0.899,0,0.45,0.01,0.655,0,0.931,0.112,0,0.005,0,0.258,0,0.577,0.863
27/02/1930 20:00,0,0,0.929,0,0,0.837,0,0.605,0.114,0.707,0,0.896,0.618,0,0,0,0.3,0,0.657,0.81
27/02/1930 21:00,0,0,0.935,0,0,0.893,0,0.635,0.479,0.742,0,0.886,0.741,0,0,0,0.193,0,0.664,0.725
27/02/1930 22:00,0,0,0.927,0,0,0.78,0,0.596,0.384,0.766,0,0.939,0.674,0,0,0,0.13,0,0.639,0.859
27/02/1930 23:00,0,0,0.933,0,0,0.641,0,0.508,0.498,0.795,0,0.898,0.537,0,0,0,0.092,0,0.538,0.919
28/02/1930 0:00,0,0,0.924,0,0,0.675,0,0.317,0.492,0.87,0,0.711,0.397,0,0,0,0.159,0,0.555,0.933
28/02/1930 1:00,0,0,0.924,0,0,0.589,0,0.185,0.524,0.934,0,0.697,0.332,0,0,0,0.265,0,0.556,0.795
28/02/1930 2:00,0,0,0.917,0,0,0.58,0,0.162,0.553,0.938,0,0.343,0.262,0,0,0,0.406,0,0.486,0.674
28/02/1930 3:00,0,0,0.861,0,0,0.478,0,0.126,0.592,0.957,0,0.194,0.241,0,0,0,0.445,0,0.273,0.586
28/02/1930 4:00,0,0,0.728,0,0,0.413,0,0.06,0.644,0.961,0,0.165,0.205,0,0,0,0.412,0,0.009,0.493
28/02/1930 5:00,0,0,0.295,0,0,0.275,0,0.005,0.704,0.939,0,0.181,0.157,0,0,0,0.29,0,0.007,0.725
28/02/1930 6:00,0.033,0.039,0.173,0.05,0.049,0.232,0.054,0.003,0.625,0.903,0.059,0.366,0.112,0.088,0.018,0.082,0.205,0.062,0.077,0.879
28/02/1930 7:00,0.12,0.084,0.142,0.441,0.421,0.162,0.514,0.001,0.502,0.868,0.322,0.407,0.057,0.527,0.301,0.34,0.15,0.6,0.145,0.902
28/02/1930 8:00,0.105,0.322,0.107,0.939,1,0.171,0.96,0.003,0.268,0.847,0.458,0.528,0.022,0.582,0.984,0.445,0.06,0.952,0.093,0.91
28/02/1930 9:00,0.108,0.395,0.075,0.995,1,0.14,0.989,0.037,0.049,0.837,0.441,0.606,0.042,0.18,0.947,0.613,0.035,0.938,0.029,0.892
28/02/1930 10:00,0.218,0.198,0.056,0.989,1,0.117,0.983,0.069,0.031,0.749,0.547,0.539,0.034,0.446,0.904,0.618,0.017,0.456,0.015,0.757
28/02/1930 11:00,0.29,0.163,0.071,0.993,1,0.131,0.972,0.076,0.024,0.594,0.614,0.394,0.057,0.719,0.924,0.699,0.012,0.42,0.006,0.472
28/02/1930 12:00,0.137,0.425,0.058,0.949,0.996,0.192,0.968,0.062,0.082,0.463,0.511,0.249,0.032,0.635,0.927,0.674,0.03,0.814,0.001,0.335
28/02/1930 13:00,0.098,0.698,0.034,0.822,0.945,0.256,0.939,0.025,0.352,0.406,0.326,0.136,0.09,0.787,0.999,0.636,0.08,0.924,0.012,0.258
28/02/1930 14:00,0.158,0.739,0.035,0.761,0.793,0.254,0.997,0.081,0.11,0.224,0.46,0.181,0.224,0.66,1,0.492,0.177,0.993,0.056,0.201
28/02/1930 15:00,0.195,0.454,0.045,0.812,0.621,0.273,1,0.16,0.051,0.087,0.422,0.155,0.3,0.607,1,0.533,0.258,0.995,0.094,0.124
28/02/1930 16:00,0.192,0.416,0.072,0.321,0.465,0.283,0.993,0.314,0.083,0.041,0.358,0.046,0.317,0.83,1,0.493,0.327,0.87,0.18,0.056
28/02/1930 17:00,0.241,0.332,0.245,0.106,0.317,0.28,0.719,0.482,0.126,0.022,0.263,0.022,0.232,0.446,0.849,0.209,0.494,0.232,0.276,0.038
28/02/1930 18:00,0.024,0.065,0.575,0.057,0.121,0.375,0.141,0.49,0.164,0.026,0.035,0.014,0.319,0.062,0.291,0.003,0.598,0.037,0.343,0.146
28/02/1930 19:00,0,0,0.731,0,0,0.451,0,0.442,0.198,0.06,0,0.027,0.514,0,0.004,0,0.6,0,0.527,0.093
28/02/1930 20:00,0,0,0.864,0,0,0.573,0,0.392,0.171,0.083,0,0.009,0.469,0,0,0,0.65,0,0.506,0.085
28/02/1930 21:00,0,0,0.852,0,0,0.709,0,0.29,0.181,0.057,0,0.212,0.579,0,0,0,0.702,0,0.422,0.01
28/02/1930 22:00,0,0,0.87,0,0,0.759,0,0.204,0.218,0.018,0,0.258,0.711,0,0,0,0.729,0,0.439,0.029
28/02/1930 23:00,0,0,0.761,0,0,0.623,0,0.151,0.186,0.021,0,0.474,0.753,0,0,0,0.733,0,0.472,0.1
